Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4,sig
Terrestrial,Hebius_boulengeri_2,Tropidonophis_dolasii,0.351239198,1.542229384,0.093938135,0.007583405,0,0,0.099009901,0.03960396,TRUE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_mairii_brongersmai,0.492054331,2.59549577,0.142752837,0.012762495,0,0,0.03960396,0.00990099,TRUE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_statisticus_1,0.387100064,2.843416785,0.132342693,0.013981565,0.01980198,0.00990099,0.059405941,0.00990099,TRUE
Terrestrial,Hebius_modestum,Hebius_octolineatum_3,0.695115978,3.637044232,0.343741412,0.110004667,0,0,0,0,TRUE
Terrestrial,Hebius_modestum,Hebius_sauteri_1,0.50266374,2.489330694,0.258559381,0.075291356,0,0,0,0,TRUE
Terrestrial,Hebius_modestum,Hebius_vibakari_1,0.530914428,2.371999255,0.234848043,0.071742594,0,0,0.00990099,0,TRUE
Terrestrial,Hebius_modestum,Rhabdophis_ceylonensis,0.751276021,7.003387045,0.34598977,0.034436848,0,0,0,0,TRUE
Terrestrial,Hebius_modestum,Rhabdophis_conspicillatus,0.596309597,3.461634442,0.211529122,0.017021446,0.00990099,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_modestum,Rhabdophis_murudensis,0.744543629,9.588170423,0.404392869,0.047146668,0,0,0,0,TRUE
Terrestrial,Hebius_modestum,Rhabdophis_plumbicolor,0.605128328,6.442749051,0.311470582,0.031680095,0,0,0,0,TRUE
Terrestrial,Hebius_modestum,Rhabdophis_tigrinus_lateralis,0.357736038,1.558095331,0.109551086,0.00766142,0.03960396,0.04950495,0.089108911,0.059405941,TRUE
Terrestrial,Hebius_modestum,Thamnophis_errans,0.540156637,3.050630839,0.163988958,0.007152308,0.01980198,0,0.04950495,0.02970297,TRUE
Terrestrial,Hebius_modestum,Thamnophis_exsul,0.446430811,1.875823875,0.105483676,0.004397933,0,0.02970297,0.128712871,0.148514851,TRUE
Terrestrial,Hebius_modestum,Thamnophis_scalaris_2,0.458499448,1.897710971,0.101647325,0.004449248,0.03960396,0.069306931,0.118811881,0.099009901,TRUE
Terrestrial,Hebius_modestum,Thamnophis_scaliger_1,0.347870213,1.795271854,0.095624247,0.004209076,0.02970297,0.01980198,0.118811881,0.099009901,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_aenigmaticus,0.457137892,1.82277768,0.111434577,0.008962908,0,0.02970297,0.089108911,0.03960396,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_dolasii,0.551053451,2.421626403,0.151462009,0.01190755,0,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_doriae,0.664287163,3.052823803,0.186865041,0.015011255,0,0,0.00990099,0,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_mairii_brongersmai,0.777393601,4.338077002,0.244363088,0.021331064,0,0,0,0,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_mairii_mairii,0.469821425,2.057716779,0.12715392,0.010118144,0,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_picturatus,0.510431959,2.151769013,0.126850405,0.010580615,0,0.01980198,0.03960396,0.01980198,TRUE
Terrestrial,Hebius_modestum,Tropidonophis_statisticus_1,0.565503167,4.024489843,0.191131791,0.019789102,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Hebius_sauteri_1,0.617646643,3.698669246,0.383547932,0.17115181,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Hebius_vibakari_1,0.656694886,3.436805078,0.33974778,0.159034337,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Lycognathophis_seychellensis,0.277822076,1.403537532,0.115676806,0.006901433,0.069306931,0.02970297,0.069306931,0.02970297,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_ceylonensis,0.768748451,7.166264847,0.33450166,0.035237746,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_conspicillatus,0.51191466,3.297136091,0.187904022,0.01621258,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_murudensis,0.80067642,10.3110438,0.414228873,0.05070116,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_nigrocinctus,0.55684878,3.132086887,0.221988887,0.015401005,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_nuchalis_3,0.325664248,1.846900115,0.10043094,0.009081523,0.04950495,0.02970297,0.118811881,0.03960396,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_plumbicolor,0.618135971,6.581240294,0.300966225,0.03236108,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_tigrinus,0.538941004,2.950861332,0.18485999,0.014509888,0,0,0.01980198,0.00990099,TRUE
Terrestrial,Hebius_octolineatum_3,Rhabdophis_tigrinus_lateralis,0.584554305,3.20060764,0.207768941,0.015737933,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Thamnophis_errans,0.721588722,5.180115678,0.261823483,0.012144958,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Thamnophis_exsul,0.580080748,3.51423846,0.185299543,0.008239252,0.01980198,0.00990099,0.01980198,0.01980198,TRUE
Terrestrial,Hebius_octolineatum_3,Thamnophis_scalaris_2,0.762613824,4.985659561,0.251145665,0.011689049,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Thamnophis_scaliger_1,0.586986372,3.596561346,0.180221528,0.008432261,0,0,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_aenigmaticus,0.723671391,3.89867014,0.22227965,0.019170425,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_dolasii,0.468763591,2.525392931,0.147077893,0.012417787,0.00990099,0,0.03960396,0.01980198,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_doriae,0.828679275,4.464384231,0.254828744,0.021952138,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_halmahericus,0.475689398,3.123391411,0.196609247,0.015358248,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_mairii_brongersmai,0.733113161,4.061887143,0.214520916,0.019972991,0,0,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_mairii_mairii,0.722814847,3.894055641,0.224247573,0.019147735,0.00990099,0,0.00990099,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_multiscutellatus_3,0.317596906,1.711005287,0.091568272,0.008413305,0.099009901,0.04950495,0.148514851,0.079207921,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_parkeri,0.682189518,3.772449631,0.231680506,0.018549778,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_picturatus,0.761920118,4.213353019,0.232202743,0.020717775,0,0,0,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_spilogaster,0.5095196,2.74182713,0.182154835,0.013482031,0.00990099,0,0.00990099,0,TRUE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_statisticus_1,0.690652643,5.113124308,0.229925257,0.025142104,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Rhabdophis_ceylonensis,0.761976753,8.107353335,0.396047819,0.039865238,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Rhabdophis_conspicillatus,0.627077636,4.538584829,0.273509994,0.022316995,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Rhabdophis_murudensis,0.756004644,10.58683739,0.44224079,0.052057284,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Rhabdophis_plumbicolor,0.725049318,8.916786089,0.426355354,0.043845357,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Rhabdophis_tigrinus,0.446788931,2.072365827,0.138069171,0.010190176,0.00990099,0.01980198,0.069306931,0.03960396,TRUE
Terrestrial,Hebius_sauteri_1,Rhabdophis_tigrinus_lateralis,0.36637512,1.699377995,0.1175911,0.008356131,0.01980198,0.01980198,0.03960396,0.02970297,TRUE
Terrestrial,Hebius_sauteri_1,Thamnophis_errans,0.66260623,3.182771911,0.169011386,0.007462118,0,0,0.01980198,0.02970297,TRUE
Terrestrial,Hebius_sauteri_1,Thamnophis_exsul,0.430893475,1.998637054,0.110960717,0.004685873,0.02970297,0.02970297,0.099009901,0.099009901,TRUE
Terrestrial,Hebius_sauteri_1,Thamnophis_scalaris_2,0.610116153,2.829935519,0.14974311,0.006634881,0,0,0.01980198,0,TRUE
Terrestrial,Hebius_sauteri_1,Thamnophis_scaliger_1,0.439122863,2.144348778,0.11284102,0.005027499,0.00990099,0.00990099,0.059405941,0.059405941,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_aenigmaticus,0.466781855,2.165100114,0.130534499,0.010646166,0.01980198,0.01980198,0.04950495,0.03960396,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_doriae,0.5660804,2.625682048,0.158497366,0.012910926,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_halmahericus,0.273971049,1.322058142,0.088531309,0.006500785,0.099009901,0.04950495,0.108910891,0.069306931,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_mairii_brongersmai,0.690688839,4.868009484,0.270721284,0.023936832,0,0,0,0,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_mairii_mairii,0.332564822,1.542553822,0.093989832,0.007585,0.03960396,0.059405941,0.148514851,0.099009901,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_parkeri,0.387061003,1.795326471,0.117112577,0.008827926,0.00990099,0.00990099,0.04950495,0.02970297,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_picturatus,0.484950312,2.249371873,0.130837641,0.011060545,0.00990099,0.01980198,0.059405941,0.02970297,TRUE
Terrestrial,Hebius_sauteri_1,Tropidonophis_statisticus_1,0.67786003,6.046556917,0.2840741,0.029731951,0,0,0,0,TRUE
Terrestrial,Hebius_vibakari_1,Rhabdophis_ceylonensis,0.750061163,7.334868231,0.350228508,0.036066797,0,0,0,0,TRUE
Terrestrial,Hebius_vibakari_1,Rhabdophis_conspicillatus,0.50584696,3.401855278,0.199331691,0.016727502,0.00990099,0,0.00990099,0,TRUE
Terrestrial,Hebius_vibakari_1,Rhabdophis_murudensis,0.835517143,10.79234087,0.442100144,0.053067779,0,0,0,0,TRUE
Terrestrial,Hebius_vibakari_1,Rhabdophis_nigrocinctus,0.501837928,2.219481359,0.162854757,0.010913568,0,0,0,0,TRUE
Terrestrial,Hebius_vibakari_1,Rhabdophis_plumbicolor,0.540389278,6.031374777,0.282018807,0.029657298,0.00990099,0,0.00990099,0,TRUE
Terrestrial,Hebius_vibakari_1,Rhabdophis_tigrinus_lateralis,0.313238926,1.356499222,0.090893583,0.006670138,0.04950495,0.069306931,0.148514851,0.099009901,TRUE
Terrestrial,Hebius_vibakari_1,Thamnophis_errans,0.540253217,2.981371113,0.154441965,0.006989927,0,0,0.00990099,0.01980198,TRUE
Terrestrial,Hebius_vibakari_1,Thamnophis_exsul,0.581283405,2.728158071,0.147591149,0.00639626,0,0,0.03960396,0.02970297,TRUE
Terrestrial,Hebius_vibakari_1,Thamnophis_scalaris_2,0.594439877,3.306672303,0.170701732,0.007752606,0.00990099,0.00990099,0.02970297,0.02970297,TRUE
Terrestrial,Hebius_vibakari_1,Thamnophis_scaliger_1,0.417352306,2.038037603,0.104645023,0.004778249,0.00990099,0.00990099,0.079207921,0.069306931,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_aenigmaticus,0.684275625,2.973677895,0.174318562,0.014622081,0,0,0.01980198,0,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_dolasii,0.297786994,1.315395801,0.078814195,0.006468025,0.04950495,0.04950495,0.108910891,0.089108911,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_doriae,0.517722606,2.339116613,0.137283839,0.011501835,0.00990099,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_halmahericus,0.616271165,3.532717801,0.229312717,0.017370975,0.00990099,0,0.01980198,0.00990099,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_mairii_brongersmai,0.670710313,4.639882323,0.251428554,0.022815092,0,0,0,0,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_mairii_mairii,0.368488421,1.601351608,0.094842233,0.007874119,0.03960396,0.089108911,0.178217822,0.118811881,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_multiscutellatus_3,0.338097103,1.46927911,0.080707638,0.007224696,0.02970297,0.059405941,0.158415842,0.089108911,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_parkeri,0.608969453,2.694865257,0.170535504,0.013251112,0,0,0,0,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_picturatus,0.600124005,2.655721603,0.150341999,0.013058636,0,0,0.00990099,0,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_spilogaster,0.465382677,2.020775436,0.138679351,0.009936497,0.00990099,0.02970297,0.069306931,0.04950495,TRUE
Terrestrial,Hebius_vibakari_1,Tropidonophis_statisticus_1,0.749042053,6.134980594,0.281969673,0.030166745,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Lycognathophis_seychellensis,0.34813375,1.420024549,0.162628137,0.006982503,0.01980198,0.02970297,0.02970297,0.03960396,TRUE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_ceylonensis,0.700575829,6.643925718,0.368653017,0.032669315,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_conspicillatus,0.613351497,4.321341752,0.305494993,0.021248774,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_murudensis,0.734643206,9.4606736,0.440223751,0.046519744,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_nigrocinctus,0.285959681,1.21921977,0.11386419,0.005995111,0.04950495,0.03960396,0.079207921,0.079207921,TRUE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_plumbicolor,0.560128311,6.088064807,0.329699428,0.029936052,0.00990099,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Thamnophis_errans,0.66602365,4.080063421,0.249039101,0.009565848,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Thamnophis_exsul,0.597489713,2.982016227,0.191601505,0.006991439,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Thamnophis_scalaris_2,0.516645416,2.539918587,0.154401168,0.005954926,0.00990099,0.00990099,0.01980198,0.01980198,TRUE
Terrestrial,Herpetoreas_platyceps,Thamnophis_scaliger_1,0.337570187,1.644679057,0.099347584,0.003856006,0.02970297,0.02970297,0.118811881,0.108910891,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_aenigmaticus,0.433206133,1.767031616,0.124985051,0.008688796,0.01980198,0.01980198,0.04950495,0.03960396,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_dolasii,0.360525354,1.579245112,0.114696483,0.007765417,0.03960396,0.02970297,0.079207921,0.03960396,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_doriae,0.513409854,2.319631218,0.164307577,0.011406022,0.00990099,0.01980198,0.03960396,0.02970297,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_halmahericus,0.406114811,1.875857542,0.150251909,0.009223911,0.00990099,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_mairii_brongersmai,0.603282408,3.08096249,0.19834755,0.015149618,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_parkeri,0.378682664,1.544632425,0.119911441,0.007595221,0.01980198,0.02970297,0.04950495,0.02970297,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_picturatus,0.419551141,1.768653253,0.119960679,0.008696769,0.02970297,0.01980198,0.03960396,0.02970297,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_statisticus_1,0.6184021,4.927399474,0.261585587,0.024228863,0,0,0,0,TRUE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_truncatus,0.408110547,1.664667659,0.114034847,0.008185455,0.00990099,0.04950495,0.108910891,0.04950495,TRUE
Terrestrial,Herpetoreas_sp1,Lycognathophis_seychellensis,0.361285713,1.517496629,0.155858722,0.00746179,0.00990099,0.01980198,0.01980198,0.02970297,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_ceylonensis,0.817686912,7.62246866,0.400617516,0.037480977,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_conspicillatus,0.601432713,3.789784672,0.250150648,0.018635017,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_murudensis,0.789457927,10.16657299,0.451943398,0.049990772,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_nigrocinctus,0.509456062,2.563310992,0.218856345,0.012604237,0.00990099,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_nuchalis_3,0.30870163,1.684988036,0.105358862,0.008285373,0.04950495,0.01980198,0.069306931,0.01980198,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_plumbicolor,0.595752665,6.342927176,0.325777295,0.031189254,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_tigrinus,0.433752319,2.245783571,0.165547742,0.011042901,0.01980198,0.00990099,0.02970297,0.00990099,TRUE
Terrestrial,Herpetoreas_sp1,Rhabdophis_tigrinus_lateralis,0.472407241,2.445922189,0.188035871,0.012027016,0,0,0.02970297,0.02970297,TRUE
Terrestrial,Herpetoreas_sp1,Thamnophis_errans,0.682694329,4.832440175,0.277920403,0.011329821,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Thamnophis_exsul,0.684133255,3.701454566,0.223406227,0.008678187,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Thamnophis_scalaris_2,0.728378368,4.365688755,0.250114536,0.010235507,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Thamnophis_scaliger_1,0.609647653,4.18753943,0.238478105,0.009817829,0,0,0,0.01980198,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_aenigmaticus,0.697867367,3.573644008,0.235999734,0.017572217,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_dolasii,0.596673146,3.047167816,0.20625849,0.014983443,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_doriae,0.681399215,3.479857898,0.230115115,0.017111054,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_halmahericus,0.511953532,3.259124412,0.241606636,0.01602567,0,0,0.00990099,0.00990099,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_mairii_brongersmai,0.7723549,4.075536778,0.246437903,0.020040109,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_mairii_mairii,0.51488572,2.629485184,0.175672868,0.012929627,0,0.00990099,0.01980198,0.00990099,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_parkeri,0.530155017,2.707464406,0.194976926,0.013313064,0,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_picturatus,0.666562929,3.404090026,0.216156843,0.016738491,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_spilogaster,0.357538974,1.82592641,0.144281877,0.008978391,0.04950495,0.01980198,0.059405941,0.03960396,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_statisticus_1,0.652854185,4.646136733,0.234164989,0.022845846,0,0,0,0,TRUE
Terrestrial,Herpetoreas_sp1,Tropidonophis_truncatus,0.318944535,1.628827324,0.104395155,0.008009222,0.03960396,0.02970297,0.079207921,0.02970297,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_ceylonensis,0.712200459,6.639125076,0.347187728,0.032645709,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_conspicillatus,0.700091451,4.509431202,0.295782041,0.022173642,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_murudensis,0.691258936,8.90197462,0.394049312,0.043772526,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_nigrocinctus,0.382048116,2.34686202,0.198750504,0.01153992,0.02970297,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_plumbicolor,0.628812086,6.694907972,0.342171995,0.032920003,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_tigrinus,0.329941936,1.768465242,0.129448288,0.008695845,0.02970297,0.01980198,0.02970297,0.01980198,TRUE
Terrestrial,Herpetoreas_xenura,Rhabdophis_tigrinus_lateralis,0.378055278,1.968196598,0.150203607,0.009677958,0.01980198,0,0.00990099,0.00990099,TRUE
Terrestrial,Herpetoreas_xenura,Thamnophis_errans,0.541338921,3.422544021,0.195756965,0.008024272,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Thamnophis_exsul,0.586881229,3.366284613,0.202008778,0.007892369,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Thamnophis_scalaris_2,0.607399645,4.077578513,0.232333509,0.009560022,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Thamnophis_scaliger_1,0.396639246,2.406878378,0.136326798,0.005643009,0.02970297,0.00990099,0.02970297,0.03960396,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_aenigmaticus,0.52329602,3.020310402,0.198204451,0.014851381,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_dolasii,0.733838074,4.235497086,0.284848059,0.020826661,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_doriae,0.620668477,3.582315524,0.235399426,0.017614856,0.00990099,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_halmahericus,0.44433379,3.261000352,0.240041285,0.016034894,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_mairii_brongersmai,0.806105124,6.96299198,0.418610907,0.034238218,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_mairii_mairii,0.466035931,2.689822042,0.178561279,0.013226313,0.00990099,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_parkeri,0.365511544,2.109624908,0.15088302,0.010373385,0.02970297,0.01980198,0.059405941,0.04950495,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_picturatus,0.516419507,2.980621197,0.188122757,0.014656222,0,0,0,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_spilogaster,0.20421567,1.178669959,0.092437063,0.005795721,0.118811881,0.04950495,0.089108911,0.079207921,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_statisticus_1,0.521760713,3.773076177,0.189249214,0.018552859,0,0,0.01980198,0,TRUE
Terrestrial,Herpetoreas_xenura,Tropidonophis_truncatus,0.400355711,2.349315816,0.149654155,0.011551986,0,0,0,0,TRUE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_ceylonensis,0.641448896,5.97957976,0.387567437,0.042164462,0,0,0,0,TRUE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_conspicillatus,0.242520137,1.407852668,0.121874071,0.009927345,0.079207921,0.01980198,0.059405941,0.04950495,TRUE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_murudensis,0.719205931,9.261873678,0.490125959,0.065309259,0,0,0,0,TRUE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_plumbicolor,0.396197734,4.21828306,0.265771805,0.029744839,0.01980198,0,0,0,TRUE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_halmahericus,0.361908491,1.643734073,0.166183593,0.011590641,0.03960396,0.01980198,0.03960396,0.03960396,TRUE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_mairii_brongersmai,0.338684402,1.746655995,0.134986629,0.012316386,0.04950495,0.01980198,0.04950495,0.02970297,TRUE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_statisticus_1,0.453597544,3.22809635,0.198737868,0.022762627,0.01980198,0,0.00990099,0,TRUE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_ceylonensis,0.469388366,4.69420911,0.297398768,0.022615007,0,0,0,0,TRUE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_conspicillatus,0.505591502,3.585952755,0.301152379,0.017275828,0,0,0,0,TRUE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_murudensis,0.545447201,7.314143983,0.379902997,0.035236909,0,0,0,0,TRUE
