Species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,Genera,Habit,Origin,Diet
Clonophis_kirtlandii,-0.016476125949161896,-0.02181124039106559,0.008966021220146276,0.02128460693534468,0.005610503332353418,-0.004300755951687485,-0.01622815139393856,-0.004210997257313676,0.0077768774851912845,-0.0047922471090909025,-0.007849439743625179,0.0047163484005308875,0.0010328046468885384,-0.0041083039587210225,-0.008057601309145757,-0.0015073025089477952,7.49346032143317e-7,-0.0022034670915429748,-8.932435343313744e-4,-0.0012683320574835256,-0.0015114547931032456,2.6457630322421774e-4,6.018853389429051e-4,-0.001936369702541975,-0.001051296322954775,0.0021212327099256792,-0.001247732835984036,0.0011674820870141204,-0.0011906256156118485,-1.8239162244670267e-4,-7.5171412779464e-4,4.0476401567027677e-4,4.877980309474113e-4,-2.3039913220271872e-4,-8.826808398310522e-4,4.157199408190123e-4,-0.0011904542102827566,4.7160527056735606e-4,-2.5327630741167113e-4,-3.966411877052935e-4,-2.740133388304974e-4,1.46292314011268e-4,-4.2507698299732485e-4,3.533511816562358e-4,-8.39365512715152e-5,-7.335815661186035e-5,5.6551107310496e-4,5.676314253305246e-5,1.8523386736015956e-4,-5.988140359828036e-5,-1.2605056680022484e-4,-7.648534876593782e-4,-1.2039463636381224e-4,-3.0179597195515253e-4,-2.258811911196874e-4,-2.0377563954911007e-5,-5.334649757937626e-6,7.708178722929619e-6,-7.465087493569139e-5,5.66895022354997e-5,-4.734880164696052e-5,6.811529706001077e-5,-4.86636145121044e-5,5.5300914855424695e-5,-1.9042761105985296e-5,-8.015499811907462e-5,4.603375865896678e-5,-1.1536700105215193e-4,2.2563443219740607e-5,4.792258168265782e-6,3.1604493327952454e-17,1.8431436932253575e-17,6.505213034913027e-19,2.0599841277224584e-17,Clonophis,Semiaquatic,American,aquatic gen
Fowlea_asperrimus,0.0038608750689340552,0.03025620779620332,-0.007505607924626925,-0.0057313171219946545,-0.010100430944653342,-0.00858561196983672,0.0037259178292751794,-2.248942996439769e-4,-1.9680706228573637e-4,-0.0012347180921146081,0.009250856527058844,2.561391164145955e-4,-8.9739723760143e-4,0.0016632724027712497,-0.004571387345422728,0.001825488524479395,0.0022126725900230614,-0.0029016463152166188,0.0036565587149353707,-0.0011423868534966633,-6.193189559557887e-4,9.424829483604244e-4,0.0013286074169266864,7.337987800647112e-5,-6.528305176607763e-4,5.5860744825107756e-5,-6.320293637889455e-4,5.409738824195864e-4,8.960452077396402e-5,3.667249173027804e-4,6.997861297748472e-4,5.774088108112661e-4,-2.3635915045905684e-4,3.632906126599683e-4,6.287659868092685e-4,9.403287159729857e-4,1.6286287029598556e-4,-2.1728975574504956e-4,-2.100523580298553e-4,-0.00031837732163344173,4.8515143921706166e-4,4.181108066520612e-4,-1.9409712979379028e-4,-4.4529540855241717e-4,1.1760626428310675e-4,2.14651330118029e-4,5.858330591566828e-4,6.859225290601113e-5,-1.012268612765897e-5,1.9834749152353593e-4,-1.6334765617936827e-4,2.811470201780899e-4,2.2707004798922642e-4,-4.22088093884755e-5,-1.7168375204897605e-4,-2.527310614610414e-5,-3.84781052170511e-5,-9.179659329430957e-5,-1.535928487278183e-5,-2.577266046338407e-4,-1.097543982524847e-4,1.5568292071196886e-4,-8.645861520101982e-5,1.2590891442959494e-4,-2.5403260147712522e-5,9.644111591348312e-5,-8.185658258050797e-5,-2.5268814094145475e-5,-5.927446422721895e-6,-2.3682478125781027e-5,-4.6214117602194626e-17,2.1467203015212988e-17,2.507217523872729e-17,1.292911090688964e-17,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_flavipunctatus_1,0.04551761448519034,0.02351393655736907,-0.009643679731465973,0.006463235519954446,-0.012946160330855027,0.015461017734441834,0.005985384701395212,-0.004800177269346053,4.2177529467054344e-4,0.0029431181770986675,8.221700007252565e-4,0.012695251616204165,0.00355776455607566,0.003917085356914092,0.0011951750437230201,1.1923843516755311e-4,0.002055807582746368,0.0012283562741265814,-0.002876759466636618,-0.001366448880217703,-4.736640574262883e-4,0.0018568598548608676,-0.0013774155688014004,-7.274256930127266e-4,-3.773812879038921e-4,-0.0016978098895243118,2.2765169313745893e-4,-8.823541941846078e-5,0.001050564824794806,4.1767387640703166e-4,-5.283743883258741e-4,6.232352034623832e-4,1.0262435727586774e-4,-1.5337480842863427e-4,-6.264567384027604e-4,-4.119349335902875e-4,5.450780532887295e-4,3.418301907670159e-4,6.538024289837446e-6,-4.063476699488497e-4,2.0378962823939915e-4,3.392691887068219e-4,-5.169442785024592e-4,6.665327730022929e-5,4.605304059283965e-4,5.824933425230218e-4,-4.4766993127362195e-4,2.6062185387662164e-4,-3.0360783508627873e-4,-1.8664173183303415e-5,2.6803087306447927e-4,-5.758688829888474e-5,7.430252387004884e-5,3.997588019081077e-4,-5.83305632837727e-5,3.6899148568194165e-5,8.696447632405233e-5,5.0499944965314133e-5,6.252086136046748e-6,2.0630374118460828e-4,2.1502206217373756e-5,2.575050984157866e-4,-2.487261587015067e-5,-3.6794641303119726e-5,1.1514152216746403e-4,8.182268088865514e-5,-3.381856468140364e-5,2.2208120713098976e-5,-9.967807085934808e-6,-9.64485077641872e-7,3.279711571768651e-17,-2.710505431213761e-17,1.3010426069826053e-17,-1.6479873021779667e-17,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_flavipunctatus_2,-3.4737302839291584e-4,0.042798372734403914,-0.010366407475231057,-0.019189346738556805,-0.004749816640470767,-0.004406608287537316,0.01302611452188011,-0.015392469539558409,-0.008353491875598845,-0.004615967804792484,-0.0022269692654756645,0.0066520615713994355,-8.897540065934859e-4,-3.028174352598749e-5,7.205035064338243e-4,7.373839114920909e-4,0.0021738360457187614,6.656030527511448e-4,0.0010326624638798646,-0.0020485575387687595,8.361576809485529e-4,0.0013141213729310364,9.732499077104417e-4,-0.0011134891893058788,6.490391432292435e-4,-5.305920659766056e-4,3.117219222016359e-4,-7.77253936383055e-4,4.251185931013434e-4,-3.262362474576448e-4,0.0010564674723450747,-6.484261482312802e-4,8.821603887278588e-4,5.1278231862384956e-5,3.4944010795523293e-4,4.4307539037787154e-4,-6.68470167470079e-4,-6.803313500241173e-4,6.827009071012616e-4,6.643816461506481e-4,2.2470592535124806e-4,-6.899361383871964e-4,-5.852129240498433e-4,4.865580133786131e-4,-9.238844024898733e-5,3.926298439887398e-4,-3.613414025685737e-4,2.4609527706241283e-4,-4.381756279153102e-5,-3.173328850527389e-4,3.248018962830038e-5,-3.946792255500158e-4,1.9186132514663367e-4,2.4512288659014176e-4,-2.566678492714527e-4,-1.6954384357162225e-4,-1.030262862121713e-5,9.766840777304352e-5,-1.2015482365829684e-4,2.188208246667996e-4,1.1887621189775267e-4,-4.191354986253999e-5,2.4950051859692684e-5,-8.63649986666358e-5,-6.421398801680859e-6,-1.3936311658905806e-6,-3.7656957574162894e-5,7.104457389621604e-5,2.7845833808945312e-5,6.688520152249325e-5,4.2825985813177425e-18,2.4936649967166602e-17,-2.3852447794681098e-18,-7.535205098774256e-18,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_melanzostus,0.018623029239379987,0.040495282862056094,-0.011795097614693554,0.004019427204314088,-0.005515078679954728,-8.274314382494292e-4,-0.0036337240326883517,-0.008804940971779206,-0.011994055082543057,-0.0026256275312553966,0.0027787884429010274,-9.436104785650624e-4,-8.271933640653223e-5,-0.0026162364648972427,0.0033215351863570175,4.171434228113875e-4,6.968524769702465e-4,2.3820566672759413e-4,-0.002019659980439259,0.003353544541529386,0.0011655828923775769,8.479147738949097e-4,0.0011121498143923595,2.547382319952589e-4,-0.0013346541152477645,-0.0010235709736399498,5.770934964299759e-4,0.0013532447383237404,1.7458455071790626e-4,3.749951981818441e-4,-2.726293723844164e-4,-1.9785378897363377e-4,7.480360659576079e-5,-4.185894134933213e-4,8.454985966023348e-4,2.0707741587294324e-4,1.017580700959982e-4,3.757670304774815e-4,-5.468556445614027e-4,1.115519414256302e-4,-6.607574360325703e-4,-0.00052321103655889305,7.517127409245396e-5,-3.3001141263272135e-4,1.3108396375447707e-4,-1.2680680534508145e-4,1.0192574693301609e-4,-4.1761798845910624e-4,7.758041679029271e-5,1.2176704808640846e-4,-4.815961099457457e-4,-1.3757809160257867e-4,-2.0251676952611505e-4,9.199695197754221e-5,2.8074799985939344e-4,2.223629277753929e-4,-1.8666153288465778e-4,1.4258453064906512e-5,-4.6322020268256537e-5,-2.3773929830274535e-5,2.1131206534524697e-5,2.0601557802823518e-4,-1.163741152296967e-5,5.8249008532231634e-5,8.330402987438072e-5,-1.4453786050781016e-5,1.0718685956538073e-5,1.1016171119132266e-4,2.7174825077115985e-5,-4.861800886457246e-5,3.664603343001005e-17,-3.003240017784847e-17,4.2934406030425976e-17,-5.421010862427522e-19,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_piscator_2,0.014790429767799772,0.04105804217767601,-0.005821525529148994,-4.104112491265845e-4,-0.011090410971323813,1.2754018065221084e-4,0.004760100036336083,0.0031102148597110433,9.807006156258276e-4,-0.0018491213458761676,0.00650890798220261,5.382747447153681e-4,0.0020677130872045137,4.46538482927277e-5,0.001184152414135349,0.002560867428378149,0.0032786471383448768,-0.001551373768683775,0.001930039401407296,0.0016388989205944379,-7.516682615411959e-4,0.0011632267003968259,9.225906862909607e-4,2.4116262229711594e-4,0.0019606809927463172,4.937856056820545e-4,-6.14817656010972e-4,4.625029960878724e-4,-2.936111910980299e-4,-5.2827555210148914e-5,8.738326376908419e-4,-1.0810088542247094e-4,7.302286897589355e-4,9.409739393529955e-4,1.2599014094844603e-4,3.2180835158926105e-4,-1.5388729454446544e-4,-7.18145811667823e-4,-5.018308889351128e-4,-4.81449446483256e-4,-6.216627288018479e-4,2.4377722733482884e-6,-2.5942127690600883e-4,1.0503819801275458e-4,-2.3355385612475863e-4,1.5655442230837972e-4,1.9583099922144016e-4,-2.071361325951894e-4,-5.406106341935066e-5,4.567932524713312e-5,9.692574369120246e-6,3.641655599135777e-5,2.7309606517543933e-4,2.0498660321675527e-4,-3.456852367104393e-4,1.827015374462177e-5,-6.1836951922246875e-6,8.866047065871931e-6,1.5340126108342593e-4,-1.4738061415626758e-4,1.829935835836494e-4,-9.563036427091855e-5,-4.004912779474723e-5,-5.850778420785988e-5,1.5312881209639457e-5,-2.1545933869088706e-5,-2.3969778036282496e-6,-7.820458033345756e-5,7.111864721923367e-5,-3.340137290108703e-5,3.1496073110703904e-17,-4.336808689942018e-18,3.133344278483108e-17,-1.5233040523421337e-17,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_punctulatus,-0.014666276046147541,-0.0028837914035531164,0.0051685653385939116,-0.01199906532599722,-0.012886465595256568,0.008655319333377865,-0.0016909703766664096,-0.0019565683130674284,-0.005258710113894918,4.6974162817408727e-4,2.573469404163294e-4,-0.002255916587592192,5.869377278396833e-4,-0.003474862419865032,0.0024036888196517715,-5.445746788833328e-4,-5.991343269590829e-4,-9.317492831882844e-4,-0.0013090079481228576,0.0013448015287102777,-5.877555403686657e-4,-6.973449832617454e-4,-3.1746525883520125e-5,-0.001065299623972075,-0.0016134878565290593,6.091717359103239e-4,5.255738160184829e-4,8.272089676571594e-4,0.0013355194484088715,1.6970716673451626e-4,6.383780132274342e-5,-1.5095150285422698e-4,-1.9076767078721717e-4,-5.734853133883693e-4,8.113777984382153e-4,-1.854069244405412e-4,1.8139094050928706e-4,-1.8337290561960148e-4,-4.24722586336069e-4,8.170286777893257e-5,-3.7699368177913776e-4,-1.9337488089058347e-4,-4.8333455910593194e-4,1.8177569767609437e-4,-4.128099706030782e-5,-3.41611419372147e-4,-3.0498177822853084e-4,-1.501178136887319e-4,1.021988123675614e-4,-3.9835818860152906e-4,-9.125124078322079e-5,8.760840356140804e-5,1.7723615717858994e-4,-7.163478215794123e-4,-8.987361465286632e-5,2.6144492756563845e-4,1.6313966339773814e-4,-1.8521525143455728e-4,1.276346588854366e-4,1.6461908148949833e-4,5.3689443238954946e-5,1.8812487334977842e-4,8.433979763608986e-5,8.0831185307658445e-05,1.7097806320998698e-4,1.7282584914692244e-5,-1.4970221693239152e-6,-1.96258029471891e-5,-6.277341152966485e-5,-9.816000130470368e-5,-4.676977121559345e-17,6.5052130349130266e-18,1.883801274693564e-17,1.22514845490862e-17,Fowlea,Aquatic,Asian,unknown
Fowlea_sanctijohannis,0.012090314947645652,0.015054133029855024,-0.013120842448236514,0.005575801570123062,-0.015273957736266521,0.0063871291306576115,-0.001292306156290173,0.0023430984915348376,9.002073111985463e-4,-9.82551355159106e-4,8.517042838493403e-4,-0.0018422166151881758,0.002783563252946382,0.002508148201645836,0.003716198803513231,0.001342853454145867,-0.0015394419083575312,2.700328878456285e-4,-0.002104347207569682,0.003167706340592543,4.06889185402062e-4,-7.271856704410998e-4,7.281256606127315e-4,1.7432139117072002e-4,9.053875183665724e-4,4.7330185590964955e-4,-0.002028450204315918,0.0021547522383347575,-5.520625339053675e-4,3.5844278790817555e-4,-2.0802598671670316e-4,5.918575476374164e-5,3.4213243330664834e-6,-6.667635147189043e-6,4.869743289560873e-4,-1.1409500078628584e-4,-1.1262550609480326e-4,5.38923785493131e-4,6.049559049219182e-4,-9.170417911844397e-5,1.6236715312064053e-4,2.0100960435263384e-5,-4.081478543734956e-4,2.3705083511066163e-4,-2.9065386457733636e-4,-2.1278791257960675e-4,8.577223906152675e-5,2.9499418870276265e-4,4.7391249745308466e-5,1.457494080449022e-5,2.3173097974794703e-5,3.1666917724482244e-4,2.1228802316536084e-4,-7.076535994369722e-6,2.814234528828647e-4,-1.6904190575668188e-4,2.6360426762822293e-4,-1.6898188981559776e-4,1.431158861888888e-5,9.708979078391343e-5,5.788177587156667e-5,-1.543892342956256e-4,-1.464928016729757e-4,-5.8465206900039355e-5,-1.1759313116677323e-4,8.654291487582795e-5,-1.8171819972827646e-5,-2.9450297659710608e-5,-7.255975837021524e-6,-7.085027992503035e-5,1.5070410197548512e-17,1.8973538018496328e-18,-1.3688052427629493e-17,-2.6020852139652106e-18,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_tytleri,0.03689501637938282,0.03456163221983257,-0.015528762139455164,-0.003990112344714121,-0.010035624066734604,-0.003242227819446917,-0.02242281135168136,0.003001603092172463,-0.0022567444356930014,0.013162960561809158,0.011649153063081293,-0.0090077628708035,-0.0028683704961143157,0.0010697301857129074,0.002004477527289462,6.492733965067759e-4,-4.578514609982387e-4,-0.001250152746229006,8.401411585522925e-4,-0.0013418638184046511,9.419175718473028e-4,0.0018340033907507688,0.0014850265249275005,2.9227641514931906e-4,5.273796832245055e-4,0.002230564945652599,-1.1877266660104005e-4,-0.002163698662685368,-7.344282335738267e-6,2.783298055567805e-5,-9.927416212840601e-4,0.0018933645867497614,0.001260547148803109,-1.837904718601158e-4,-0.0011764950259114187,-7.693460772982859e-4,4.765041881167216e-4,-4.5373768313492304e-4,9.357107566886863e-4,2.977766688093392e-4,-7.428540196575153e-4,-0.001066347671419065,-6.511884185917529e-4,1.6982597936272576e-4,-9.184835910195681e-5,-1.103371426731758e-4,-6.199650909743462e-4,4.951780231195516e-5,2.7925203938457645e-4,4.1830224286673644e-4,-4.3759439764182666e-4,-3.008510264466193e-5,-1.6355287267913666e-4,-2.6759197048899095e-4,-4.21249342907557e-5,-1.0469532947001434e-4,3.698461078998841e-5,-2.084067863224497e-4,-1.8367573350972153e-4,-6.846697293806414e-5,3.765113587118332e-5,5.330230553930706e-5,1.2657993774184417e-4,-1.3495031952789796e-4,-2.097446719036126e-5,6.068819044686158e-5,1.0540570743799909e-4,-1.158939571801413e-5,3.6559644698803105e-5,3.235700281104021e-5,1.951563910473908e-17,3.935653886122381e-17,7.26415455565288e-18,1.089623183347932e-17,Fowlea,Aquatic,Asian,aquatic gen
Fowlea_yunnanensis,-0.037966864782399024,-0.0245250592124596,-0.010168867010293708,-0.024696386311117747,-0.011512416707639455,0.012861310903740538,0.007784529124022935,-0.003906364225675693,0.003828044236539032,0.004820298242674222,0.014153604326410078,0.0010255755505936897,0.0034877087545804033,0.002940530515424325,-0.0012358624087986587,0.0010014492167348195,-6.703037919660298e-6,4.510927188390276e-4,-0.0026388289015344163,0.0013348931623646213,2.030512845517965e-4,0.0014940884957862835,0.002569393644406867,5.448872882661795e-4,-0.0014966923507076263,-8.372082314974756e-4,-9.36177839575828e-4,1.891326123501058e-4,-2.841989697947668e-4,-9.309078672706157e-4,-0.0012079837694414929,-7.589062743562589e-4,-0.001322584617785977,1.264591047712006e-4,2.7176433031747365e-4,2.3402633087826188e-4,3.2991184238350334e-4,-4.767458184831621e-5,-5.75631091036244e-4,8.389999100850737e-4,3.6667043917970165e-5,-1.3625802434700878e-4,-2.78640188960556e-4,2.887426337697762e-4,-4.5035591928364323e-4,2.5655720961073906e-4,7.653244173107265e-5,-2.481519937615459e-4,1.9902407190674365e-4,-3.3931393339329706e-5,-1.638461354240029e-4,-9.201878415498538e-5,1.4420857508826005e-4,5.5848413172135934e-5,-2.6338370796864883e-5,-1.1372936429562158e-4,-2.0804608002511374e-5,3.866811966907551e-4,2.2090925470280543e-5,1.45161917306614e-4,1.4877911193031152e-4,-2.1381393281713677e-4,4.293903795501335e-5,4.192243583584187e-6,-7.978256536012821e-5,-1.1924132744727388e-4,2.2236691248800735e-5,2.9124940017804767e-5,-1.0174180314317471e-4,3.813769374451652e-5,-6.765421556309548e-17,-5.616167253474913e-17,-6.10405823109339e-17,2.970713952610282e-17,Atretium,Aquatic,Asian,unknown
Haldea_striatula,-0.025729866791719135,-0.0669171227711715,-0.03465330127225729,-0.014158669709242809,-0.046398278974663,-0.012202478726460003,-0.0021742285380391335,-0.010380980261205049,-0.002129169196427941,0.002340824276785194,-0.001259746475432064,-0.0023926243645525,6.108332944586447e-5,0.005473181434417791,0.003978446381186624,6.227147948619841e-4,-0.0013919859145099184,-0.0036244413788769163,0.002110475854844977,-0.0011559319138493387,0.0012340798834324924,-0.0026276429343067235,-0.0010652832228543888,-0.001236833643680582,-1.4535253838794497e-4,8.867521074829797e-4,-2.1706717953181003e-4,0.0011565393544384094,-2.694968013614085e-4,-5.683660927869769e-4,7.2747063919959346e-6,-6.153211164148332e-4,-4.4922607737129963e-4,2.6852353693583488e-5,4.131581597141096e-4,0.0010106145630946512,5.931326776035566e-4,7.040430089276777e-5,-7.437399789700011e-4,3.0112051560128816e-4,5.23057127863955e-4,-8.780204320972132e-4,-7.907573033310314e-6,-4.707912093836633e-4,3.797425703002159e-4,2.1102804389674826e-5,-2.624302481146446e-4,-2.845132708073784e-4,-3.25616567269262e-4,-1.6143874192949594e-4,1.9784068437333417e-4,1.365320763577151e-4,-2.2328277838206225e-4,-1.564760630297386e-4,1.38242900512714e-4,-3.2624363733484347e-4,2.60715957377366e-4,2.5075579089365164e-5,2.3527528472597464e-5,-6.543462199079541e-6,-6.462512910506498e-5,-1.1393171255271207e-4,-4.32548751333711e-6,-9.972143422907966e-5,-1.1553933259605248e-4,-7.762988136001021e-5,-1.407983524438479e-5,-3.1675132932966586e-5,-2.1604761213201134e-5,1.106645861647011e-5,-3.903127820947816e-18,2.949029909160572e-17,-3.0791341698588326e-17,1.919037845299343e-17,Haldea,Burrowing,American,annelids
Hebius_atemporale_1,-0.032680932924399275,-0.03208041362456178,0.00677286130631377,0.009904961108563617,0.003405174430404507,0.015326935835055656,-4.271707095822677e-4,-4.396766299156858e-4,-0.0033176860332213135,0.002255277915461726,-0.007950271486167323,0.001042411624566069,-0.005921833126599767,0.0013957178541429266,-6.788713269156974e-4,5.126825344322375e-4,-0.002088191946781308,-0.0019067207739534282,0.0011743438038778308,1.364300741377851e-4,-4.654105691549537e-4,0.002226418015528918,-0.0016781678977526807,-4.786027553158703e-4,-0.0021194441277072942,-0.0025162999051657063,-0.0013774313433426466,6.606516559215145e-4,3.4229075316237505e-4,1.1081202437887058e-4,7.471021456072853e-5,-3.1437005555169374e-4,8.090242007974532e-4,4.5508687981770735e-4,-2.57744754425108e-4,4.310473565946892e-4,8.981814560037982e-4,-1.0513028212989046e-4,-5.024054372407378e-4,1.7031762866434908e-4,2.016909508424589e-4,1.511207692675251e-4,-6.5878622248532386e-6,1.5837279197390534e-4,-1.7288351636793575e-4,-6.169806909116706e-4,-2.4590142876577275e-4,8.9432500292033e-4,2.453718415761986e-4,-3.443649328010285e-5,-4.90553568197122e-4,3.0336801325522324e-5,1.8240870595131466e-4,1.7470181982220224e-4,-2.7315098703090005e-5,2.8190790514891846e-4,8.247416157426669e-5,1.9375242678162339e-4,6.406484161101917e-5,1.5009569360473603e-4,1.375739300302864e-4,-1.8995541161401995e-4,7.370374685470075e-6,-2.841003215653493e-5,-3.416580235255414e-5,5.3167844642543395e-5,-4.532536055240902e-5,4.6696179984413835e-5,-1.6784694633404772e-5,-4.5214320298285024e-5,3.469446951953614e-18,7.697835424647081e-18,9.107298248878237e-18,3.06287113727155e-17,Hebius,Terrestrial,Asian,unknown
Hebius_bitaeniatum_2,0.029083239827742854,0.008480200552938267,0.01678381151908366,0.009954728856098207,0.010532355892282035,8.393613866294135e-4,0.006184643126527338,0.0030154067611741376,1.9951849845656548e-4,-0.0049866627572426395,-0.006715154956537238,0.002721476542512398,-0.005118008034348853,-0.0016239262937671952,-2.433634519153406e-4,0.0018002348793840878,-0.00218308735562122,-0.0013510496803932294,-7.308656508664122e-4,-0.001670497598124867,0.001278178748325894,0.0032472005805992093,6.557893356743085e-4,0.0014118768787378577,0.002089113474491276,-5.224883212893749e-4,-2.455779713407033e-4,-6.352494889064675e-4,2.8535831875604835e-4,-3.8672346941653153e-4,-7.15924848466048e-5,-0.0016418207759001265,5.958201607300004e-4,3.157221789988015e-4,-0.0015433940142210068,1.4294716324798196e-4,-1.9865447367707113e-4,6.649665829553892e-4,-7.021893215184924e-4,7.56316072443094e-4,-4.0971913110830353e-4,-0.0010475738730445021,8.287170942504641e-4,-6.447326986514111e-4,-3.9586894103217727e-4,-1.1319058604816124e-4,4.7161812409014965e-4,-8.166288823253156e-5,-1.5054033657190257e-4,-8.874974388754176e-5,-3.0109121994823624e-4,4.0147359777226345e-4,1.087171232117573e-4,-5.1537395861912604e-5,-4.7316454577781876e-5,-3.9043277317930554e-5,-2.61238147426459e-5,-8.510878898344295e-5,8.618866532952236e-5,-8.834687547387956e-5,-1.992618763571502e-4,4.424845145326113e-5,4.668730082129334e-5,-7.872820227937298e-5,-2.9118002991420386e-5,-1.0664688807170731e-4,8.694827630011993e-5,4.717819324912531e-5,-2.4846185356821172e-6,2.291053505336355e-5,-8.456776945386935e-18,3.664603343001005e-17,3.767602549387128e-17,-3.0249240612345574e-17,Hebius,Terrestrial,Asian,anurans
Hebius_boulengeri_2,-0.0040921689971953525,0.027089110982336174,0.0018110885570876152,-0.0019606216108975995,0.009091517868756041,-9.543128384841451e-4,0.008347870937473214,-0.0027216094795172625,4.478364688716405e-4,0.005244618328455158,-0.0040318543047033395,0.0013300469594325344,-0.0040035236247512665,0.005461599045378986,-0.0018638113607679062,-0.005784221059609748,0.001620022739799205,9.553748520234178e-4,2.021566741831661e-4,-9.09226662478431e-5,-0.0015752561679341045,-0.0011584639235708229,5.855205190635689e-4,-0.0013363037830668861,-0.001238842258486455,0.0011817223370437727,2.3548243955654285e-4,-0.001114038492165255,0.0011674692398967357,0.0012643278769324433,6.247482046458232e-4,-5.2611515324070256e-5,3.9263748594039403e-4,-4.106673984274547e-4,1.8248869858175995e-4,-5.724880320901252e-4,0.0010279843996359745,3.9261519299620113e-4,5.467103810947309e-4,-6.548094622684504e-4,-5.338949086850492e-4,-4.1394158345731884e-4,1.3464487357501333e-4,-1.4813876770450695e-4,-2.2790932715857341e-4,6.693833147179288e-4,-3.304957417053495e-4,-2.4307913525055896e-4,-4.858038285445548e-5,-7.037259939374754e-5,-2.5399890336497854e-4,-2.0511811820430454e-4,-4.5307262106554513e-4,2.988509055589551e-4,-1.0494690643616993e-4,1.674177134525718e-4,3.1217013088541924e-5,4.183455719261828e-4,1.2516753092567861e-4,6.354370152516626e-5,-4.669895735617932e-5,-4.0742757067853595e-5,-7.413233352550165e-5,-1.6459253869240977e-5,-4.478138922024496e-5,-4.7404212165333935e-5,-5.264115708849217e-6,-3.209994143096628e-5,-1.1393524403604731e-4,-1.9360381556510445e-5,7.047314121155779e-18,2.293087594806842e-17,3.230922474006803e-17,-3.0086610286472748e-18,Hebius,Terrestrial,Asian,unknown
Hebius_chapaensis,-0.011040683822830476,-0.005704158372901717,0.02723294858128873,9.024602295228677e-4,-0.011599219907022288,0.004110254187120532,-0.005046718524840877,-0.004410827753036094,-0.005507328340127095,0.005763107083997007,-0.002868456123956828,0.003672326195173201,-0.005635085237053422,0.0035434529224851203,0.0034296041743377822,8.179232138540038e-4,0.0024858267162080902,-0.0022863214634562443,0.0032569106447236733,0.003934830819159375,2.871021227827793e-4,0.0016423011702381214,-8.188235183643622e-4,1.557332079881724e-4,0.001112378225835312,-9.174325718978579e-4,7.161488564962027e-4,-6.252624514425412e-4,-0.0017235866051540643,-4.400623547820151e-4,-4.65574491396392e-4,2.1623292000329426e-4,1.5481497610353255e-4,-4.6165933500979495e-5,-2.4843727584938654e-5,1.0508864691503975e-4,-5.200046378402033e-4,5.692693179123239e-5,3.186500993494981e-4,1.64111718879008e-4,-2.76001899917526e-4,4.912115627032006e-4,8.407952339148084e-4,2.2733723012564533e-5,-2.3222130568630258e-5,2.1532176398891885e-4,-1.798818715978016e-4,3.1563722788147786e-4,8.764367894409834e-6,-2.7128077662735926e-4,6.718205893682303e-4,2.525832849136602e-4,-3.7345526765497476e-4,-5.97631323556459e-5,-6.814390203800141e-5,4.857425503202359e-5,-1.4989294895474532e-4,-1.3267329707027526e-4,3.8843402030464534e-4,-7.329114164748916e-5,8.05973152948898e-5,-3.455300266238285e-5,-3.132453302581607e-5,2.5997279156781613e-5,-3.2954877105293516e-5,3.511702533792583e-5,1.7030359935429766e-5,-4.081242712905648e-5,1.5814958374831068e-5,-2.1678477779761566e-5,-6.41915448747199e-17,4.209414934674971e-17,-3.2051726724102725e-17,1.8980314282074362e-17,Hebius,Semiaquatic,Asian,unknown
