Taxa1,Taxa2,Habit
Hebius_atemporale_1,Tropidonophis_statisticus_1,Terrestrial
Hebius_atemporale_1,Tropidonophis_truncatus,Terrestrial
Hebius_boulengeri_2,Hebius_modestum,Terrestrial
Hebius_boulengeri_2,Hebius_octolineatum_3,Terrestrial
Hebius_boulengeri_2,Hebius_sauteri_1,Terrestrial
Hebius_boulengeri_2,Hebius_vibakari_1,Terrestrial
Hebius_boulengeri_2,Lycognathophis_seychellensis,Terrestrial
Hebius_boulengeri_2,Rhabdophis_ceylonensis,Terrestrial
Hebius_boulengeri_2,Rhabdophis_conspicillatus,Terrestrial
Hebius_boulengeri_2,Rhabdophis_murudensis,Terrestrial
Hebius_boulengeri_2,Rhabdophis_nigrocinctus,Terrestrial
Hebius_boulengeri_2,Rhabdophis_nuchalis_3,Terrestrial
Hebius_boulengeri_2,Rhabdophis_plumbicolor,Terrestrial
Hebius_boulengeri_2,Rhabdophis_tigrinus,Terrestrial
Hebius_boulengeri_2,Rhabdophis_tigrinus_lateralis,Terrestrial
Hebius_boulengeri_2,Thamnophis_brachystoma,Terrestrial
Hebius_boulengeri_2,Thamnophis_errans,Terrestrial
Hebius_boulengeri_2,Thamnophis_exsul,Terrestrial
Hebius_boulengeri_2,Thamnophis_scalaris_2,Terrestrial
Hebius_boulengeri_2,Thamnophis_scaliger_1,Terrestrial
Hebius_boulengeri_2,Tropidonophis_aenigmaticus,Terrestrial
Hebius_boulengeri_2,Tropidonophis_dolasii,Terrestrial
Hebius_boulengeri_2,Tropidonophis_doriae,Terrestrial
Hebius_boulengeri_2,Tropidonophis_halmahericus,Terrestrial
Hebius_boulengeri_2,Tropidonophis_hypomelas,Terrestrial
Hebius_boulengeri_2,Tropidonophis_mairii_brongersmai,Terrestrial
Hebius_boulengeri_2,Tropidonophis_mairii_mairii,Terrestrial
Hebius_boulengeri_2,Tropidonophis_multiscutellatus_3,Terrestrial
Hebius_boulengeri_2,Tropidonophis_parkeri,Terrestrial
Hebius_boulengeri_2,Tropidonophis_picturatus,Terrestrial
Hebius_boulengeri_2,Tropidonophis_spilogaster,Terrestrial
Hebius_boulengeri_2,Tropidonophis_statisticus_1,Terrestrial
Hebius_boulengeri_2,Tropidonophis_truncatus,Terrestrial
Hebius_modestum,Hebius_octolineatum_3,Terrestrial
Hebius_modestum,Hebius_sauteri_1,Terrestrial
Hebius_modestum,Hebius_vibakari_1,Terrestrial
Hebius_modestum,Lycognathophis_seychellensis,Terrestrial
Hebius_modestum,Rhabdophis_ceylonensis,Terrestrial
Hebius_modestum,Rhabdophis_conspicillatus,Terrestrial
Hebius_modestum,Rhabdophis_murudensis,Terrestrial
Hebius_modestum,Rhabdophis_nigrocinctus,Terrestrial
Hebius_modestum,Rhabdophis_nuchalis_3,Terrestrial
Hebius_modestum,Rhabdophis_plumbicolor,Terrestrial
Hebius_modestum,Rhabdophis_tigrinus,Terrestrial
Hebius_modestum,Rhabdophis_tigrinus_lateralis,Terrestrial
Hebius_modestum,Thamnophis_brachystoma,Terrestrial
Hebius_modestum,Thamnophis_errans,Terrestrial
Hebius_modestum,Thamnophis_exsul,Terrestrial
Hebius_modestum,Thamnophis_scalaris_2,Terrestrial
Hebius_modestum,Thamnophis_scaliger_1,Terrestrial
Hebius_modestum,Tropidonophis_aenigmaticus,Terrestrial
Hebius_modestum,Tropidonophis_dolasii,Terrestrial
Hebius_modestum,Tropidonophis_doriae,Terrestrial
Hebius_modestum,Tropidonophis_halmahericus,Terrestrial
Hebius_modestum,Tropidonophis_hypomelas,Terrestrial
Hebius_modestum,Tropidonophis_mairii_brongersmai,Terrestrial
Hebius_modestum,Tropidonophis_mairii_mairii,Terrestrial
Hebius_modestum,Tropidonophis_multiscutellatus_3,Terrestrial
Hebius_modestum,Tropidonophis_parkeri,Terrestrial
Hebius_modestum,Tropidonophis_picturatus,Terrestrial
Hebius_modestum,Tropidonophis_spilogaster,Terrestrial
Hebius_modestum,Tropidonophis_statisticus_1,Terrestrial
Hebius_modestum,Tropidonophis_truncatus,Terrestrial
Hebius_octolineatum_3,Hebius_sauteri_1,Terrestrial
Hebius_octolineatum_3,Hebius_vibakari_1,Terrestrial
Hebius_octolineatum_3,Lycognathophis_seychellensis,Terrestrial
Hebius_octolineatum_3,Rhabdophis_ceylonensis,Terrestrial
Hebius_octolineatum_3,Rhabdophis_conspicillatus,Terrestrial
Hebius_octolineatum_3,Rhabdophis_murudensis,Terrestrial
Hebius_octolineatum_3,Rhabdophis_nigrocinctus,Terrestrial
Hebius_octolineatum_3,Rhabdophis_nuchalis_3,Terrestrial
Hebius_octolineatum_3,Rhabdophis_plumbicolor,Terrestrial
Hebius_octolineatum_3,Rhabdophis_tigrinus,Terrestrial
Hebius_octolineatum_3,Rhabdophis_tigrinus_lateralis,Terrestrial
Hebius_octolineatum_3,Thamnophis_brachystoma,Terrestrial
Hebius_octolineatum_3,Thamnophis_errans,Terrestrial
Hebius_octolineatum_3,Thamnophis_exsul,Terrestrial
Hebius_octolineatum_3,Thamnophis_scalaris_2,Terrestrial
Hebius_octolineatum_3,Thamnophis_scaliger_1,Terrestrial
Hebius_octolineatum_3,Tropidonophis_aenigmaticus,Terrestrial
Hebius_octolineatum_3,Tropidonophis_dolasii,Terrestrial
Hebius_octolineatum_3,Tropidonophis_doriae,Terrestrial
Hebius_octolineatum_3,Tropidonophis_halmahericus,Terrestrial
Hebius_octolineatum_3,Tropidonophis_hypomelas,Terrestrial
Hebius_octolineatum_3,Tropidonophis_mairii_brongersmai,Terrestrial
Hebius_octolineatum_3,Tropidonophis_mairii_mairii,Terrestrial
Hebius_octolineatum_3,Tropidonophis_multiscutellatus_3,Terrestrial
Hebius_octolineatum_3,Tropidonophis_parkeri,Terrestrial
Hebius_octolineatum_3,Tropidonophis_picturatus,Terrestrial
Hebius_octolineatum_3,Tropidonophis_spilogaster,Terrestrial
Hebius_octolineatum_3,Tropidonophis_statisticus_1,Terrestrial
Hebius_octolineatum_3,Tropidonophis_truncatus,Terrestrial
Hebius_sauteri_1,Lycognathophis_seychellensis,Terrestrial
Hebius_sauteri_1,Rhabdophis_ceylonensis,Terrestrial
Hebius_sauteri_1,Rhabdophis_conspicillatus,Terrestrial
Hebius_sauteri_1,Rhabdophis_murudensis,Terrestrial
Hebius_sauteri_1,Rhabdophis_nigrocinctus,Terrestrial
Hebius_sauteri_1,Rhabdophis_nuchalis_3,Terrestrial
Hebius_sauteri_1,Rhabdophis_plumbicolor,Terrestrial
Hebius_sauteri_1,Rhabdophis_tigrinus,Terrestrial
Hebius_sauteri_1,Rhabdophis_tigrinus_lateralis,Terrestrial
Hebius_sauteri_1,Thamnophis_brachystoma,Terrestrial
Hebius_sauteri_1,Thamnophis_errans,Terrestrial
Hebius_sauteri_1,Thamnophis_exsul,Terrestrial
Hebius_sauteri_1,Thamnophis_scalaris_2,Terrestrial
Hebius_sauteri_1,Thamnophis_scaliger_1,Terrestrial
Hebius_sauteri_1,Tropidonophis_aenigmaticus,Terrestrial
Hebius_sauteri_1,Tropidonophis_dolasii,Terrestrial
Hebius_sauteri_1,Tropidonophis_doriae,Terrestrial
Hebius_sauteri_1,Tropidonophis_halmahericus,Terrestrial
Hebius_sauteri_1,Tropidonophis_hypomelas,Terrestrial
Hebius_sauteri_1,Tropidonophis_mairii_brongersmai,Terrestrial
Hebius_sauteri_1,Tropidonophis_mairii_mairii,Terrestrial
Hebius_sauteri_1,Tropidonophis_multiscutellatus_3,Terrestrial
Hebius_sauteri_1,Tropidonophis_parkeri,Terrestrial
Hebius_sauteri_1,Tropidonophis_picturatus,Terrestrial
Hebius_sauteri_1,Tropidonophis_spilogaster,Terrestrial
Hebius_sauteri_1,Tropidonophis_statisticus_1,Terrestrial
Hebius_sauteri_1,Tropidonophis_truncatus,Terrestrial
Hebius_vibakari_1,Lycognathophis_seychellensis,Terrestrial
Hebius_vibakari_1,Rhabdophis_ceylonensis,Terrestrial
Hebius_vibakari_1,Rhabdophis_conspicillatus,Terrestrial
Hebius_vibakari_1,Rhabdophis_murudensis,Terrestrial
Hebius_vibakari_1,Rhabdophis_nigrocinctus,Terrestrial
Hebius_vibakari_1,Rhabdophis_nuchalis_3,Terrestrial
Hebius_vibakari_1,Rhabdophis_plumbicolor,Terrestrial
Hebius_vibakari_1,Rhabdophis_tigrinus,Terrestrial
Hebius_vibakari_1,Rhabdophis_tigrinus_lateralis,Terrestrial
Hebius_vibakari_1,Thamnophis_brachystoma,Terrestrial
Hebius_vibakari_1,Thamnophis_errans,Terrestrial
Hebius_vibakari_1,Thamnophis_exsul,Terrestrial
Hebius_vibakari_1,Thamnophis_scalaris_2,Terrestrial
Hebius_vibakari_1,Thamnophis_scaliger_1,Terrestrial
Hebius_vibakari_1,Tropidonophis_aenigmaticus,Terrestrial
Hebius_vibakari_1,Tropidonophis_dolasii,Terrestrial
Hebius_vibakari_1,Tropidonophis_doriae,Terrestrial
Hebius_vibakari_1,Tropidonophis_halmahericus,Terrestrial
Hebius_vibakari_1,Tropidonophis_hypomelas,Terrestrial
Hebius_vibakari_1,Tropidonophis_mairii_brongersmai,Terrestrial
Hebius_vibakari_1,Tropidonophis_mairii_mairii,Terrestrial
Hebius_vibakari_1,Tropidonophis_multiscutellatus_3,Terrestrial
Hebius_vibakari_1,Tropidonophis_parkeri,Terrestrial
Hebius_vibakari_1,Tropidonophis_picturatus,Terrestrial
Hebius_vibakari_1,Tropidonophis_spilogaster,Terrestrial
Hebius_vibakari_1,Tropidonophis_statisticus_1,Terrestrial
Hebius_vibakari_1,Tropidonophis_truncatus,Terrestrial
Herpetoreas_platyceps,Lycognathophis_seychellensis,Terrestrial
Herpetoreas_platyceps,Rhabdophis_ceylonensis,Terrestrial
Herpetoreas_platyceps,Rhabdophis_conspicillatus,Terrestrial
Herpetoreas_platyceps,Rhabdophis_murudensis,Terrestrial
Herpetoreas_platyceps,Rhabdophis_nigrocinctus,Terrestrial
Herpetoreas_platyceps,Rhabdophis_nuchalis_3,Terrestrial
Herpetoreas_platyceps,Rhabdophis_plumbicolor,Terrestrial
Herpetoreas_platyceps,Rhabdophis_tigrinus,Terrestrial
Herpetoreas_platyceps,Rhabdophis_tigrinus_lateralis,Terrestrial
Herpetoreas_platyceps,Thamnophis_brachystoma,Terrestrial
Herpetoreas_platyceps,Thamnophis_errans,Terrestrial
Herpetoreas_platyceps,Thamnophis_exsul,Terrestrial
Herpetoreas_platyceps,Thamnophis_scalaris_2,Terrestrial
Herpetoreas_platyceps,Thamnophis_scaliger_1,Terrestrial
Herpetoreas_platyceps,Tropidonophis_aenigmaticus,Terrestrial
Herpetoreas_platyceps,Tropidonophis_dolasii,Terrestrial
Herpetoreas_platyceps,Tropidonophis_doriae,Terrestrial
Herpetoreas_platyceps,Tropidonophis_halmahericus,Terrestrial
Herpetoreas_platyceps,Tropidonophis_hypomelas,Terrestrial
Herpetoreas_platyceps,Tropidonophis_mairii_brongersmai,Terrestrial
Herpetoreas_platyceps,Tropidonophis_mairii_mairii,Terrestrial
Herpetoreas_platyceps,Tropidonophis_multiscutellatus_3,Terrestrial
Herpetoreas_platyceps,Tropidonophis_parkeri,Terrestrial
Herpetoreas_platyceps,Tropidonophis_picturatus,Terrestrial
Herpetoreas_platyceps,Tropidonophis_spilogaster,Terrestrial
Herpetoreas_platyceps,Tropidonophis_statisticus_1,Terrestrial
Herpetoreas_platyceps,Tropidonophis_truncatus,Terrestrial
Herpetoreas_sp1,Lycognathophis_seychellensis,Terrestrial
Herpetoreas_sp1,Rhabdophis_ceylonensis,Terrestrial
Herpetoreas_sp1,Rhabdophis_conspicillatus,Terrestrial
Herpetoreas_sp1,Rhabdophis_murudensis,Terrestrial
Herpetoreas_sp1,Rhabdophis_nigrocinctus,Terrestrial
Herpetoreas_sp1,Rhabdophis_nuchalis_3,Terrestrial
Herpetoreas_sp1,Rhabdophis_plumbicolor,Terrestrial
Herpetoreas_sp1,Rhabdophis_tigrinus,Terrestrial
Herpetoreas_sp1,Rhabdophis_tigrinus_lateralis,Terrestrial
Herpetoreas_sp1,Thamnophis_brachystoma,Terrestrial
Herpetoreas_sp1,Thamnophis_errans,Terrestrial
Herpetoreas_sp1,Thamnophis_exsul,Terrestrial
Herpetoreas_sp1,Thamnophis_scalaris_2,Terrestrial
Herpetoreas_sp1,Thamnophis_scaliger_1,Terrestrial
Herpetoreas_sp1,Tropidonophis_aenigmaticus,Terrestrial
Herpetoreas_sp1,Tropidonophis_dolasii,Terrestrial
Herpetoreas_sp1,Tropidonophis_doriae,Terrestrial
Herpetoreas_sp1,Tropidonophis_halmahericus,Terrestrial
Herpetoreas_sp1,Tropidonophis_hypomelas,Terrestrial
Herpetoreas_sp1,Tropidonophis_mairii_brongersmai,Terrestrial
Herpetoreas_sp1,Tropidonophis_mairii_mairii,Terrestrial
Herpetoreas_sp1,Tropidonophis_multiscutellatus_3,Terrestrial
Herpetoreas_sp1,Tropidonophis_parkeri,Terrestrial
Herpetoreas_sp1,Tropidonophis_picturatus,Terrestrial
Herpetoreas_sp1,Tropidonophis_spilogaster,Terrestrial
Herpetoreas_sp1,Tropidonophis_statisticus_1,Terrestrial
Herpetoreas_sp1,Tropidonophis_truncatus,Terrestrial
Herpetoreas_xenura,Lycognathophis_seychellensis,Terrestrial
Herpetoreas_xenura,Rhabdophis_ceylonensis,Terrestrial
Herpetoreas_xenura,Rhabdophis_conspicillatus,Terrestrial
Herpetoreas_xenura,Rhabdophis_murudensis,Terrestrial
Herpetoreas_xenura,Rhabdophis_nigrocinctus,Terrestrial
Herpetoreas_xenura,Rhabdophis_nuchalis_3,Terrestrial
Herpetoreas_xenura,Rhabdophis_plumbicolor,Terrestrial
Herpetoreas_xenura,Rhabdophis_tigrinus,Terrestrial
Herpetoreas_xenura,Rhabdophis_tigrinus_lateralis,Terrestrial
Herpetoreas_xenura,Thamnophis_brachystoma,Terrestrial
Herpetoreas_xenura,Thamnophis_errans,Terrestrial
Herpetoreas_xenura,Thamnophis_exsul,Terrestrial
Herpetoreas_xenura,Thamnophis_scalaris_2,Terrestrial
Herpetoreas_xenura,Thamnophis_scaliger_1,Terrestrial
Herpetoreas_xenura,Tropidonophis_aenigmaticus,Terrestrial
Herpetoreas_xenura,Tropidonophis_dolasii,Terrestrial
Herpetoreas_xenura,Tropidonophis_doriae,Terrestrial
Herpetoreas_xenura,Tropidonophis_halmahericus,Terrestrial
Herpetoreas_xenura,Tropidonophis_hypomelas,Terrestrial
Herpetoreas_xenura,Tropidonophis_mairii_brongersmai,Terrestrial
Herpetoreas_xenura,Tropidonophis_mairii_mairii,Terrestrial
Herpetoreas_xenura,Tropidonophis_multiscutellatus_3,Terrestrial
Herpetoreas_xenura,Tropidonophis_parkeri,Terrestrial
Herpetoreas_xenura,Tropidonophis_picturatus,Terrestrial
Herpetoreas_xenura,Tropidonophis_spilogaster,Terrestrial
Herpetoreas_xenura,Tropidonophis_statisticus_1,Terrestrial
Herpetoreas_xenura,Tropidonophis_truncatus,Terrestrial
Lycognathophis_seychellensis,Pseudagkistrodon_rudis,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_ceylonensis,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_conspicillatus,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_murudensis,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_nigrocinctus,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_nuchalis_3,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_plumbicolor,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_tigrinus,Terrestrial
Lycognathophis_seychellensis,Rhabdophis_tigrinus_lateralis,Terrestrial
Lycognathophis_seychellensis,Thamnophis_brachystoma,Terrestrial
Lycognathophis_seychellensis,Thamnophis_errans,Terrestrial
Lycognathophis_seychellensis,Thamnophis_exsul,Terrestrial
Lycognathophis_seychellensis,Thamnophis_scalaris_2,Terrestrial
Lycognathophis_seychellensis,Thamnophis_scaliger_1,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_aenigmaticus,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_dolasii,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_doriae,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_halmahericus,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_hypomelas,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_mairii_brongersmai,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_mairii_mairii,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_multiscutellatus_3,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_parkeri,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_picturatus,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_spilogaster,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_statisticus_1,Terrestrial
Lycognathophis_seychellensis,Tropidonophis_truncatus,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_ceylonensis,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_conspicillatus,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_murudensis,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_nigrocinctus,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_nuchalis_3,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_plumbicolor,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_tigrinus,Terrestrial
Pseudagkistrodon_rudis,Rhabdophis_tigrinus_lateralis,Terrestrial
Pseudagkistrodon_rudis,Thamnophis_brachystoma,Terrestrial
Pseudagkistrodon_rudis,Thamnophis_errans,Terrestrial
Pseudagkistrodon_rudis,Thamnophis_exsul,Terrestrial
Pseudagkistrodon_rudis,Thamnophis_scalaris_2,Terrestrial
Pseudagkistrodon_rudis,Thamnophis_scaliger_1,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_aenigmaticus,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_dolasii,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_doriae,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_halmahericus,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_hypomelas,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_mairii_brongersmai,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_mairii_mairii,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_multiscutellatus_3,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_parkeri,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_picturatus,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_spilogaster,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_statisticus_1,Terrestrial
Pseudagkistrodon_rudis,Tropidonophis_truncatus,Terrestrial
Rhabdophis_ceylonensis,Thamnophis_brachystoma,Terrestrial
Rhabdophis_ceylonensis,Thamnophis_errans,Terrestrial
Rhabdophis_ceylonensis,Thamnophis_exsul,Terrestrial
Rhabdophis_ceylonensis,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_ceylonensis,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_conspicillatus,Thamnophis_brachystoma,Terrestrial
Rhabdophis_conspicillatus,Thamnophis_errans,Terrestrial
Rhabdophis_conspicillatus,Thamnophis_exsul,Terrestrial
Rhabdophis_conspicillatus,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_conspicillatus,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_murudensis,Thamnophis_brachystoma,Terrestrial
Rhabdophis_murudensis,Thamnophis_errans,Terrestrial
Rhabdophis_murudensis,Thamnophis_exsul,Terrestrial
Rhabdophis_murudensis,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_murudensis,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_nigrocinctus,Thamnophis_brachystoma,Terrestrial
Rhabdophis_nigrocinctus,Thamnophis_errans,Terrestrial
Rhabdophis_nigrocinctus,Thamnophis_exsul,Terrestrial
Rhabdophis_nigrocinctus,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_nigrocinctus,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_nuchalis_3,Thamnophis_brachystoma,Terrestrial
Rhabdophis_nuchalis_3,Thamnophis_errans,Terrestrial
Rhabdophis_nuchalis_3,Thamnophis_exsul,Terrestrial
Rhabdophis_nuchalis_3,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_nuchalis_3,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_plumbicolor,Thamnophis_brachystoma,Terrestrial
Rhabdophis_plumbicolor,Thamnophis_errans,Terrestrial
Rhabdophis_plumbicolor,Thamnophis_exsul,Terrestrial
Rhabdophis_plumbicolor,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_plumbicolor,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_tigrinus,Rhabdophis_tigrinus_lateralis,Terrestrial
Rhabdophis_tigrinus,Thamnophis_brachystoma,Terrestrial
Rhabdophis_tigrinus,Thamnophis_errans,Terrestrial
Rhabdophis_tigrinus,Thamnophis_exsul,Terrestrial
Rhabdophis_tigrinus,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_tigrinus,Thamnophis_scaliger_1,Terrestrial
Rhabdophis_tigrinus_lateralis,Thamnophis_brachystoma,Terrestrial
Rhabdophis_tigrinus_lateralis,Thamnophis_errans,Terrestrial
Rhabdophis_tigrinus_lateralis,Thamnophis_exsul,Terrestrial
Rhabdophis_tigrinus_lateralis,Thamnophis_scalaris_2,Terrestrial
Rhabdophis_tigrinus_lateralis,Thamnophis_scaliger_1,Terrestrial
Thamnophis_brachystoma,Thamnophis_errans,Terrestrial
Thamnophis_brachystoma,Thamnophis_exsul,Terrestrial
Thamnophis_brachystoma,Thamnophis_scalaris_2,Terrestrial
Thamnophis_brachystoma,Thamnophis_scaliger_1,Terrestrial
Thamnophis_brachystoma,Tropidonophis_aenigmaticus,Terrestrial
Thamnophis_brachystoma,Tropidonophis_dolasii,Terrestrial
Thamnophis_brachystoma,Tropidonophis_doriae,Terrestrial
Thamnophis_brachystoma,Tropidonophis_halmahericus,Terrestrial
Thamnophis_brachystoma,Tropidonophis_hypomelas,Terrestrial
Thamnophis_brachystoma,Tropidonophis_mairii_brongersmai,Terrestrial
Thamnophis_brachystoma,Tropidonophis_mairii_mairii,Terrestrial
Thamnophis_brachystoma,Tropidonophis_multiscutellatus_3,Terrestrial
Thamnophis_brachystoma,Tropidonophis_parkeri,Terrestrial
Thamnophis_brachystoma,Tropidonophis_picturatus,Terrestrial
Thamnophis_brachystoma,Tropidonophis_spilogaster,Terrestrial
Thamnophis_brachystoma,Tropidonophis_statisticus_1,Terrestrial
Thamnophis_brachystoma,Tropidonophis_truncatus,Terrestrial
Thamnophis_errans,Thamnophis_exsul,Terrestrial
Thamnophis_errans,Thamnophis_scalaris_2,Terrestrial
Thamnophis_errans,Thamnophis_scaliger_1,Terrestrial
Thamnophis_errans,Tropidonophis_aenigmaticus,Terrestrial
Thamnophis_errans,Tropidonophis_dolasii,Terrestrial
Thamnophis_errans,Tropidonophis_doriae,Terrestrial
Thamnophis_errans,Tropidonophis_halmahericus,Terrestrial
Thamnophis_errans,Tropidonophis_hypomelas,Terrestrial
Thamnophis_errans,Tropidonophis_mairii_brongersmai,Terrestrial
Thamnophis_errans,Tropidonophis_mairii_mairii,Terrestrial
Thamnophis_errans,Tropidonophis_multiscutellatus_3,Terrestrial
Thamnophis_errans,Tropidonophis_parkeri,Terrestrial
Thamnophis_errans,Tropidonophis_picturatus,Terrestrial
Thamnophis_errans,Tropidonophis_spilogaster,Terrestrial
Thamnophis_errans,Tropidonophis_statisticus_1,Terrestrial
Thamnophis_errans,Tropidonophis_truncatus,Terrestrial
Thamnophis_exsul,Thamnophis_scalaris_2,Terrestrial
Thamnophis_exsul,Thamnophis_scaliger_1,Terrestrial
Thamnophis_exsul,Tropidonophis_aenigmaticus,Terrestrial
Thamnophis_exsul,Tropidonophis_dolasii,Terrestrial
Thamnophis_exsul,Tropidonophis_doriae,Terrestrial
Thamnophis_exsul,Tropidonophis_halmahericus,Terrestrial
Thamnophis_exsul,Tropidonophis_hypomelas,Terrestrial
Thamnophis_exsul,Tropidonophis_mairii_brongersmai,Terrestrial
Thamnophis_exsul,Tropidonophis_mairii_mairii,Terrestrial
Thamnophis_exsul,Tropidonophis_multiscutellatus_3,Terrestrial
Thamnophis_exsul,Tropidonophis_parkeri,Terrestrial
Thamnophis_exsul,Tropidonophis_picturatus,Terrestrial
Thamnophis_exsul,Tropidonophis_spilogaster,Terrestrial
Thamnophis_exsul,Tropidonophis_statisticus_1,Terrestrial
Thamnophis_exsul,Tropidonophis_truncatus,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_aenigmaticus,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_dolasii,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_doriae,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_halmahericus,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_hypomelas,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_mairii_brongersmai,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_mairii_mairii,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_multiscutellatus_3,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_parkeri,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_picturatus,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_spilogaster,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_statisticus_1,Terrestrial
Thamnophis_scalaris_2,Tropidonophis_truncatus,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_aenigmaticus,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_dolasii,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_doriae,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_halmahericus,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_hypomelas,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_mairii_brongersmai,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_mairii_mairii,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_multiscutellatus_3,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_parkeri,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_picturatus,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_spilogaster,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_statisticus_1,Terrestrial
Thamnophis_scaliger_1,Tropidonophis_truncatus,Terrestrial
