Species,Habit,Diet,Origin,Lineage,JL_LSR,HLRA_LSR,HLV_LSR,HWLSL_LSR,HWFSL_LSR,HW_LSR,HHP_LSR,HH_LSR,ES_LSR,EN_LSR,ED_LSR,NL_LSR,EL_LSR,NN_LSR,EE_LSR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
Pseudagkistrodon_rudis,Terrestrial,generalist,Asian,Asian II,0.32093516185185855,0.5318700386887381,0.5066465738547528,0.2695408349336512,-0.2752384627860289,0.28520989760029103,0.11422482152155564,0.08829555503796345,-0.06174148667176253,-0.38262763662042953,-0.3230036717197231,-0.604631987844056,-0.30785226098442475,-0.20027699164931367,0.038649614786927744,0.6934549848557379,0.41590857435672535,-2.807260727408801,1.7736043942740258,-2.243384887786736,0.6653115006342877,1.3837458178021897,0.49000419423910374,-0.6623983847173687,0.13773275334357477,0.6346764503034064,1.589176498258484,-0.4058595556330685,0.38481892156184166,-3.608224830031759e-16
R_lineatus,Semiaquatic,unknown,Asian,Asian I,0.33287181503587215,0.49237709154071224,0.4890708482012195,0.19713350770562138,-0.23277128525131963,0.263633736681519,0.0010001181845057747,0.11622457887364275,-0.0180851804879144,-0.2997497247486048,-0.2486401652313931,-0.5517994761457035,-0.2621018950158387,-0.2654203270783836,-0.013743642263934217,-0.8949233296907635,1.0374348881724076,-0.5038513323141538,1.1132913204725683,0.334368307666174,-1.3563516673406775,0.4089616401990981,0.6033921759579046,0.09763150099753186,0.5083507739394901,0.07778177808952433,-0.39058955241894355,-0.2914293497621544,-0.6815946512819882,-3.011479954295737e-15
Regina_grahami,Aquatic,crayfish,American,North-Central American,0.34490922282740544,0.5349028010564345,0.5809697295839265,0.2068288529506152,-0.28726102928859315,0.229977302175561,-0.007717278864525293,0.059724590765411624,-0.07296474370625994,-0.29063899986681246,-0.27261065874603657,-0.4552427989539524,-0.24354974801754112,-0.2998441426259657,-0.027483099289667953,-0.1939531022194671,1.9358327288288817,0.21756628215274465,-1.7042680622885777,0.022663540766967763,1.4817841884040135,-0.7906655028604235,0.3718560569287148,0.5001905119510253,0.372243119103136,0.26224699151888736,0.5237417567269116,0.25749428611489494,-0.03288523399089523,2.7755575615628914e-16
Regina_septemvittata,Aquatic,crayfish,American,North-Central American,0.3324426623628202,0.5204296441230198,0.5349307055570729,0.18731036189076125,-0.19515925946677198,0.20583984117525098,-0.037251547253118036,0.050010693129304916,-0.03727328971883656,-0.2907402656182526,-0.2686183954896416,-0.4774690698047321,-0.29316049175226816,-0.23041438191011102,-8.772072244977741e-4,-1.8881401996275584,-0.09513154441329058,-0.017067927800158166,-1.4396769526879423,0.27105596251520375,0.31646310170598835,0.1143821638147914,-0.061894083806479504,-0.14449826420714756,0.285685191847271,0.008822809606698385,-0.13849372366891613,0.13541673769622922,0.03258455385226474,-2.192690473634684e-15
Rhabdophis_auriculata,Semiaquatic,anurans,Asian,Asian I,0.3444960225499287,0.4927295815697872,0.5042558952799918,0.16348167828553803,-0.2765048376691832,0.19058056489772926,-0.039022805897654146,0.04654281091552439,-0.01590179097368071,-0.24697176231987228,-0.11476487422347163,-0.5772743173049849,-0.2642903789342417,-0.236663875514287,0.029308089338876166,-2.235264410293933,-0.9438047907781214,1.981974819611516,0.8392366642060053,0.015188026941085897,-0.41212911808217356,-0.8652583766585834,0.6293806569291222,0.18538022721675507,0.11523007196938415,-0.09038743868761343,-0.49048716420151073,0.12078906517051186,0.2826104731781913,7.771561172376096e-16
Rhabdophis_barbouri,Unknown,unknown,Asian,Asian I,0.3603942400257884,0.5126591476703861,0.4934924639524064,0.08426177572568702,-0.2541570094307599,0.20525450588578759,-0.022019006541941954,0.0583647169196805,-0.02848906262193914,-0.2766497760546681,-0.10783330153389152,-0.5023632406686183,-0.30189793160147377,-0.23146980483694699,0.010452283110502714,-2.692796375095095,-0.5890812224200909,2.567321013493578,-0.17849591290860922,0.08377911829907123,-0.2927763398819802,0.2985940616834083,1.2191059283291898,-0.8069729318542836,-0.4993387426895698,-1.0191657682598623,0.3127786116446006,-0.28844130625818215,-1.4681231959303243,4.225786387479502e-15
Rhabdophis_ceylonensis,Terrestrial,generalist,Asian,Asian I,0.3402179357439644,0.5106179842298175,0.5022859337042224,0.1967374597680429,-0.2569326525499109,0.24348723385192358,-0.009310364813594594,0.015105648379249848,-0.02760503570967785,-0.24471863513417638,-0.17672173991172765,-0.5829149602394355,-0.2599742575507906,-0.25667407906424977,0.006399529296342271,-1.2210799771586869,-0.02354744654139361,0.614063549193025,0.511649454633253,-1.006821782113627,-0.6698927516234654,-1.0596334274073826,-0.11920941192316264,0.3023159508758125,-0.5091392600061234,0.3672889123752701,-0.1880057553979816,-0.2606650494941898,-0.25930394384882394,1.3461454173580023e-15
Rhabdophis_chrysargoides,Semiaquatic,unknown,Asian,Asian I,0.34256801554115085,0.4941726705683883,0.4928059829151491,0.18828924757214466,-0.25400120509650265,0.23109741700720196,0.008119596597132045,0.07326680394682725,-0.04704627433262871,-0.2894660375722397,-0.20167244229988696,-0.5698215658650473,-0.25580417626158136,-0.22492714175823708,0.012419109038128968,-1.6754450639144602,0.44342392728538366,0.31431298443180034,1.2512303199890882,-0.4175108520623812,-0.3745483408290302,-0.015951131852460554,0.7793621072136332,0.15740917704891355,-0.04573812512460426,0.3733034153833064,0.04049595082613505,0.33452710100611843,-0.2256053168124423,3.573530360512223e-15
Rhabdophis_chrysargos,Semiaquatic,generalist,Asian,Asian I,0.3312012582911032,0.5090685505423442,0.49815319857665014,0.17617920052889385,-0.26105160339785516,0.22422541673454793,-0.04494128805375875,0.06424581194477698,-0.03574267871936293,-0.27038986156666084,-0.14131461344831575,-0.5753359092527716,-0.24357309962033616,-0.2287196385540499,-0.0020047440052050887,-2.0227690661797366,0.4778321422842515,1.314591827472145,0.8493545001367386,-0.08934316442935886,-0.5155349456807724,-0.6891579344022647,-0.3431792156456208,0.22268519403283596,0.48730398329354185,0.037864418418494195,-0.10324708809485615,0.020356848658657917,-0.310840043698361,5.204170427930421e-18
Rhabdophis_chrysargos_1,Semiaquatic,generalist,Asian,Asian I,0.33157940199448116,0.508632553983584,0.4885308309688443,0.18525873181235156,-0.26442427456037126,0.18615696270525184,0.003738721045272107,0.10715514011892863,-0.0499820790340807,-0.3182757661008368,-0.13226544171318785,-0.6038187421939081,-0.20976879327743406,-0.24100982406997612,0.008492578321080243,-2.0013550086317107,1.1003549827975154,1.6225936541636465,2.1135978060189733,0.45831656841581886,0.3015042276579604,0.2712653470742897,0.10195506232151677,0.06410965594967093,0.2124406126653878,0.6486749024753157,0.2877458379483203,0.15579715365587118,0.781807370108858,6.3352101342672995e-15
Rhabdophis_chrysargos_2,Semiaquatic,generalist,Asian,Asian I,0.3398843829973722,0.5164520365895333,0.5210753138381289,0.15699014717860524,-0.2816123751093085,0.19928789464334756,-0.026317126698015558,0.04538077723117713,0.005872785137304054,-0.25199838277916653,-0.11690208600681756,-0.6116568503406596,-0.27671879496435914,-0.228927404500964,0.009189682783823035,-1.3690086772809362,-1.1886780423660892,2.2454899757331024,0.4227140216706036,-0.05807505167172043,-0.522915550311836,-0.41751402239921914,-0.056234678794644985,0.4099078269307725,0.1908082892809928,-0.1415718575203581,0.1316635536556441,-0.6411521277342063,0.07708793847885455,-2.2343238370581275e-15
Rhabdophis_chrysargos_3,Semiaquatic,generalist,Asian,Asian I,0.33702387733310113,0.52630048129324,0.496522914724832,0.17184798149660302,-0.30052009366405025,0.23187571149785297,-0.024921908314147072,0.06755184647003382,-0.04335925897472458,-0.28740920078623516,-0.14931872612554867,-0.5679793187743915,-0.2419766995280412,-0.23512782260161294,0.01949021595308872,-1.54454957150321,0.5375527123403387,1.393761073471234,1.037791016347862,-0.48485623752683094,8.819655920820069e-4,-0.7475670635891528,-0.070684556558367,-0.6135785750604799,0.489535549124749,0.21588244264821144,0.4632091135709683,-0.08913832496863028,-0.41533767855442044,-1.8457457784393227e-15
Rhabdophis_conspicillatus,Terrestrial,unknown,Asian,Asian I,0.3392720021282248,0.5267159574412973,0.5297110701211892,0.23070319450235954,-0.27790822890333344,0.2832427683279196,0.004637519810832783,0.029197538474389818,-0.05831348720666205,-0.3222465468210317,-0.1848682197409135,-0.562721806587322,-0.32066625098038354,-0.24515325549911146,0.028397744932544697,-0.49625482260094717,0.0763551699192116,-0.8043845251142469,0.08241837632691373,-2.672116359759711,0.41354460622212474,-0.40897817656444213,0.20661921072221434,-0.2623628758332236,0.5767965144258729,-0.5121876701423242,0.18070754577193107,-0.5171512691543109,-0.3328370529032798,-1.27675647831893e-15
Rhabdophis_flaviceps,Semiaquatic,generalist,Asian,Asian I,0.32765416019044946,0.4880414869274696,0.4938797176675611,0.24073864171506207,-0.22983105398727427,0.2614784883474904,0.06344834378104443,0.10053743757971285,-0.053566046406092666,-0.3274691350237428,-0.28446769558513774,-0.5469477026775349,-0.2336466437561662,-0.27842404130834086,-0.021425957464500815,-0.5565966375493857,2.1284090673640197,-1.6470119161899732,1.5723162506417956,-0.08173900944686326,-0.516041260654392,0.47658930129003174,0.8284718186059384,0.6504244828807206,-0.42542792683712843,0.6961751212980718,0.126734350930717,-0.03048443608892169,0.1916189167984413,2.456368441983159e-15
Rhabdophis_himalayanus_1,Semiaquatic,generalist,Asian,Asian I,0.3462013507012643,0.511030176752312,0.4969539484790111,0.17083783097780492,-0.260629383598815,0.2266203197112643,-0.011262973400531959,0.06741972984506292,-0.036406439145049915,-0.2926123560471405,-0.17362453941082545,-0.5576553315632616,-0.2732163020854966,-0.2385395760477261,0.02488354483212758,-1.6907932755163835,-0.033553811440450554,0.9454749447400307,0.7484018757296113,-0.5367384784651678,-0.18905736358936365,-0.08100506153761178,0.6102736496416549,-0.515422392459111,0.17605545427965763,0.054503398318164004,1.1978493589911987e-4,-0.05653729872794591,-0.3566186643091838,2.3592239273284576e-16
Rhabdophis_himalayanus_2,Semiaquatic,generalist,Asian,Asian I,0.3293478528664127,0.5093074079638749,0.4836264938663272,0.1782068061437048,-0.240917313943409,0.24767416756934374,-0.012093340394201296,0.058388033230684186,-0.04301312646151926,-0.29704765507860126,-0.18937667589612348,-0.5494576009793566,-0.2780753212770666,-0.22007017656135314,0.023500448951282893,-1.9882467171037448,0.07003008348793766,0.046418725757949045,0.9437736460150415,-0.7235393243657859,-0.3897766755579644,-0.2061138252013046,0.1728473195763594,-0.590636176225042,0.12613519126455275,-0.08664105554615165,0.07867591707802696,-0.13915807639628755,-0.7103922431492928,1.1796119636642288e-15
Rhabdophis_leonardi,Semiaquatic,unknown,Asian,Asian I,0.35307429105351085,0.5145711511226893,0.5026891097497658,0.2297494767314233,-0.22632959469108405,0.23778151000866027,0.01087412983147171,0.0962970551956344,-0.04575938233425073,-0.3118249526724094,-0.29836678631511226,-0.5962954962827046,-0.2782906130788343,-0.21025126090714122,0.022081362588380716,-0.7003699986006894,0.2739748462536586,-0.5329682611319287,0.722679883761218,-0.9718256011716293,-0.2828393835309955,0.9677106024123189,0.4084198580157735,-0.34022448973791686,0.6355766629557987,1.1053089727972636,-0.066031374913187,0.6153937905873942,0.18974139302300838,1.304512053934559e-15
Rhabdophis_murudensis,Terrestrial,anurans,Asian,Asian I,0.3443936434349452,0.48283237365851733,0.5293939418376962,0.18446949448356134,-0.28383521684371327,0.20295537695713728,-0.026296776302705206,0.054457688654560785,-0.015769269245236632,-0.2670967844481776,-0.1988366980789825,-0.5519484170662234,-0.256778168822955,-0.2308113518098432,0.032870163591418394,-1.7208977988778271,-0.7518125371269723,0.9099302542747962,0.48770601984298223,0.231221716440515,-0.16392489546263594,-0.9603478968721426,1.264351435737693,0.5244418467937527,0.5556844181588533,0.4383665845958419,-0.36738436066000424,0.18778755688481377,0.4019365622594397,1.9984014443252818e-15
Rhabdophis_nigrocinctus,Terrestrial,generalist,Asian,Asian I,0.3415083927622142,0.5177974362058098,0.48724439309240164,0.15746505170958564,-0.23472176544702567,0.19969038179654966,0.01781176448708384,0.06023975716874621,-0.019383280654347797,-0.24281776278116812,-0.17148917790443394,-0.5746586322996463,-0.312821182289642,-0.2216444271141378,-0.004220948731988485,-1.4269865149099563,-0.8985241488481576,1.2589176042553059,0.3866384166221036,-0.14711756892760658,-0.6980212691656875,0.8564134704022798,0.041446698729988574,-0.17989127261842736,-0.9820029102684259,-0.6131550609423645,0.3279385470713783,0.1269061100527825,-0.22399840957793632,-4.291705879566621e-15
Rhabdophis_nuchalis_3,Terrestrial,generalist,Asian,Asian I,0.28964577160853056,0.47717043293306005,0.48202225347438865,0.18264392978227167,-0.16462699524522967,0.18982470235074414,-0.008214312803271803,0.0795980290750542,-0.009623220300332492,-0.2248323637950077,-0.2289829152561182,-0.6052264255070456,-0.2639293960686738,-0.2139337992475856,0.01846430899921616,-2.4366100558169412,-1.2829816635862814,-0.24126433674273218,1.83137540308621,1.5279267753891639,-0.6592915176919609,0.19213394832111008,-0.5956481578971214,0.6807966118841329,-0.42884733662720176,0.26754175343342507,-0.8249687832254692,0.24618436857584358,0.18156449104487127,-4.579669976578771e-16
Rhabdophis_plumbicolor,Terrestrial,anurans,Asian,Asian I,0.3158524505325219,0.5068372577314472,0.4856898277038414,0.25710102170267,-0.22281261922452358,0.2831496475862825,0.05901126832958809,0.10863963874901206,-0.06812878472098415,-0.38027201096639596,-0.2760863724375093,-0.5783214026964919,-0.25872953025832374,-0.2398003098493942,0.007869917818259773,-0.6564217368239522,1.8493415905577377,-2.33520406801787,2.0518654427687744,-1.1768237699667936,-0.03670357286111356,0.9479970614517965,0.23701041648008303,-0.1605445036002714,0.38960736519455885,0.5963977022909378,0.4153910360354139,-0.3125536824382369,0.09638415443748273,2.0816681711721685e-17
Rhabdophis_rhodomelas,Semiaquatic,generalist,Asian,Asian I,0.3350343921396812,0.5157112313138863,0.4851185533233997,0.18476014888773684,-0.23615618332885388,0.2348730368013017,0.05210469805771581,0.07826932965409691,-0.03923131510653645,-0.29025728295300335,-0.1835848858713309,-0.6468818642811961,-0.2544124711952928,-0.24673253251714342,0.011385145075538117,-0.8709033890083737,0.28872468708069515,0.5658894996982203,2.0670522958479327,-0.6967259779536608,-0.16621869699403977,0.739432673293054,0.04795592331338311,0.08224495653492231,-0.7077986355173248,0.6782984643178251,0.36240694365125997,-0.37182364519886707,-0.2957931011463472,1.880440247958859e-15
Rhabdophis_subminiatus_1,Semiaquatic,anurans,Asian,Asian I,0.3301927423875035,0.5297862616994491,0.5010418621023509,0.19173247807800853,-0.22623970291074302,0.2236510134179651,0.016430182046220747,0.0887957218390217,-0.024195746907239905,-0.2887284130671839,-0.2270229277228619,-0.5841682139581682,-0.24380341937546285,-0.2654993348140107,-0.021972502814849176,-0.7033387141960864,0.9419736572103172,0.6168070970948041,0.6849439482011074,0.3478524416052043,-0.4109516525943781,0.5910120816611059,-0.5601937804312489,0.04333496152806088,-0.25415636136635544,0.6228035878441176,0.3337875307534244,-0.4385546854985443,-0.01738324619404786,8.465450562766819e-16
Rhabdophis_subminiatus_2,Semiaquatic,anurans,Asian,Asian I,0.3400044991068014,0.5285980132141701,0.5100956583382672,0.22993657078882618,-0.2466843383796933,0.24165015510750712,0.0051622897735959,0.07551227953853519,-0.02927031852159035,-0.28699333049614556,-0.23973104460468023,-0.5903013626880068,-0.2491904973787165,-0.27339724931758,-0.015391324481291232,-0.1946821256642871,1.0709418042533472,0.14080203292081261,0.4600522739687284,-0.5285106282199972,-0.5237052912435501,0.09525322387941232,-0.4951669636578394,0.13220039594852062,0.1617977411536165,0.7709153876641952,0.010577353587461286,-0.212557053426857,0.32044250958748527,4.871103520542874e-15
Rhabdophis_swinhonis_1,Semiaquatic,anurans,Asian,Asian I,0.3368936357838323,0.5371193977679213,0.48425986683819894,0.21021064707522666,-0.22803733356033168,0.21190578005971242,-0.025417281600593627,0.0697834487234357,-8.86893341270348e-4,-0.23045056293631458,-0.2122242577960344,-0.6350760054330433,-0.3072852053373173,-0.22852986421813995,0.017734627974717924,-0.6521489237409979,-1.2520449962906008,0.8996530160398021,0.5381619729418726,-0.6109200800805328,-1.080030547486409,0.5288544050757622,-1.206530584222119,-0.7397044533897131,0.16281365643111748,0.2121365483716697,-0.4101452719202863,0.16757280834126653,0.3658035597297128,1.1102230246251565e-16
Rhabdophis_tigrinus,Terrestrial,generalist,Asian,Asian I,0.34230371164715223,0.5108140389435849,0.48804354765149943,0.19519063822026025,-0.23323203818932048,0.23307931916991062,5.972792623383539e-4,0.06309255853417331,-0.052969608675584846,-0.3559055442006189,-0.1731621589464152,-0.5474986878352723,-0.24475666968844667,-0.249125265634943,0.023528879741682145,-2.139081778748654,1.0424475857317463,0.30821049964188973,1.0837941633239838,-0.8533584291704811,0.083890482677451,0.01733915954684756,0.5816799212414978,-0.5826214004616753,0.14764927747426315,0.571264765828355,0.05999772251402649,-0.4397215544871069,0.14604851848901382,6.938893903907228e-16
Rhabdophis_tigrinus_lateralis,Terrestrial,generalist,Asian,Asian I,0.3483524453329363,0.4996213374735738,0.49430993095725867,0.2042983662911036,-0.22823444711457697,0.24778720534321455,0.03195608248213171,0.06634448960757071,-0.04387741326254598,-0.3568589593122299,-0.2223847576188808,-0.5367066231203915,-0.27453908595243304,-0.22979491456567033,-2.736565410604291e-4,-1.5630167523398435,0.9582452161954359,-0.5340988234771118,0.6658417270087384,-0.9613255181942839,-0.5240772526634616,0.6637915997678577,1.110457788187948,-0.00469327128832858,-0.14063821415360916,0.26971337234698833,0.34727016102759917,-0.38597877319945595,-0.004683550121595449,-2.147587663259287e-15
Rhabdops_aquaticus,Aquatic Burrowing,annelids,Asian,Asian II,0.25533715788197764,0.47147856221160067,0.5415862139535935,0.19406064666169898,-0.11723056455324618,0.20301153387888915,0.010174496113888098,0.07668409436930082,-0.0480156969979106,-0.3153285170692933,-0.4122427338655461,-0.45931810025220154,-0.32065637464304986,-0.15133957936191944,0.07179886167221901,-3.0064957969725925,-2.1256753161298834,-3.690026193063535,0.173647954748817,1.7469863342688172,1.7432903269992062,0.6046666651213733,0.47611190955860117,0.06900131515244823,0.5185170717676623,0.1149007927709117,-0.19121239893924913,0.33480466932262437,-0.09339326972457904,-3.608224830031759e-15
Rhabdops_olivaceous,Aquatic Burrowing,aquatic generalist,Asian,Asian II,0.31855856824261125,0.4857055402284538,0.5603238379621107,0.21051749917048673,-0.13544672764908874,0.22599144703286847,-0.028388548995918472,0.07840909462567514,-0.018230769224366464,-0.2566527614288388,-0.43957807441187985,-0.5318999066051022,-0.33390255534424695,-0.190871025085956,0.05546438148319147,-1.213012701131409,-2.2764867425967075,-2.2967721937808427,-1.0037358032942252,0.5891318547571337,0.41615478083726776,0.6790002520037439,0.6239241793746153,0.2751303395891217,1.1461695771452276,0.9161301372262602,-1.2448956359702246,0.6842761978479671,-0.4461663478782513,-2.220446049250313e-16
Smithophis_atemporalis,Aquatic Burrowing,generalist,Asian,Asian V,0.3287776926845921,0.5030084017685346,0.504251137001454,0.15142471201466637,-0.07341895492885185,0.16070866626405497,0.030820397733668327,0.07781247466753292,0.03975781906288636,-0.27974796491142284,-0.47246099154148313,-0.46677317279304315,-0.36350682556038716,-0.14555306383443742,0.004899672372236007,-2.0165553628219515,-2.87578001427747,-1.3998671890135428,-1.9712401918735765,2.291028498631355,-1.2388504729136705,2.918021110823803,0.7339373507425727,-0.6225832302830894,-0.9887793364314291,0.6451570469756341,0.20670602623493373,0.07111780532571674,0.0864943382440987,-1.4988010832439613e-15
Smithophis_bicolor,Aquatic Burrowing,annelids,Asian,Asian V,0.2547712786443072,0.4938061325115931,0.5162908309685821,0.20306188146998905,-0.109470367060353,0.2358377981969461,0.014612593030352247,0.0504275944338313,0.010145820253391169,-0.24723075284786175,-0.5086607766375082,-0.45048978743552537,-0.33868683118847265,-0.16436081986586037,0.039945405526589095,-1.6544747093243892,-2.6069986061133403,-4.2840666300488905,-0.7747639444961714,2.0009756636554585,-0.30018807940198533,0.37685197406316745,-0.523913458564476,-0.4444784846559049,-0.2590602647391013,0.36542275236709315,0.002198494096728537,-0.16513100943876094,-0.6400405547082543,1.3877787807814457e-16
Smithophis_linearis,Aquatic Burrowing,annelids,Asian,Asian V,0.25706539395340877,0.4695901520541108,0.5391197844792983,0.19317443693680889,-0.1329323616874211,0.19540150287396077,0.057951553700911554,0.04550051750469029,0.0048551632422644195,-0.2507033316304382,-0.46245665094139293,-0.45536312415938374,-0.3599421414521858,-0.14258477562296692,0.041323880748334964,-1.8815533378608678,-3.377624378773992,-3.9353845195314165,-0.5462160882275987,2.193751431530173,0.39128440915583695,0.8266681173408055,0.5835931068359599,0.5805241315882359,-0.8476869440106504,-0.26238785374745976,0.40323690747932395,0.08695327064756739,0.13478161898181537,-5.828670879282072e-16
Smithophis_sp,Aquatic Burrowing,generalist,Asian,Asian V,0.3087518838097776,0.508957674217637,0.5581863349723494,0.25529069582974945,-0.05820275413785848,0.26480117401979225,-0.03570651913757601,-0.07845849955852588,-0.012335329522197434,-0.24318014380108863,-0.5149207633630823,-0.4294905680384559,-0.3806420005006389,-0.15100916670713763,0.007957981917255321,-1.732334571641292,-2.416040395183662,-4.439524456074213,-4.095074616429884,-1.1323624361341804,-0.6558630419050565,-0.42140455048501557,-0.9021822758340091,0.5317347554751586,-0.5544274614604214,0.7325179608280019,-0.6674460380199349,0.024565813682782153,-0.4377666725501945,-1.9290125052862095e-15
Storeria_dekayi,Burrowing,mollusc,American,North-Central American,0.2971540570468772,0.48969488795742644,0.4938546477084567,0.17994948616195972,-0.16788009235501491,0.1961155612402043,-0.002680722684165543,0.07197918842650378,-0.034783632118579655,-0.3200481096807908,-0.23601384569806316,-0.5135137738621701,-0.32089581849929094,-0.18484608635552388,0.05191425271217077,-3.0505363554162264,-1.5153685015608125,-1.1059848484086898,0.7816658380636536,0.4843159962668143,0.4346560716926482,0.7896694593176334,0.3661087024658364,-0.5911014072866464,0.11266037578549049,-0.531832286470433,-0.2257447784643129,-0.008686619633564749,0.24557024905237057,1.1102230246251565e-15
Storeria_hidalgoensis,Burrowing,mollusc,American,North-Central American,0.28780334108843636,0.5039215612956246,0.5100282657734146,0.18855946024895487,-0.18562050127352908,0.1978576875514343,0.00398161982615642,0.024830529730317616,-0.058618359640173756,-0.2822738035166387,-0.229221754873753,-0.5326349723137677,-0.31790417727241116,-0.18828731549061326,0.07757841886654773,-2.8303926987374637,-2.0290333653101977,-1.1889105694562474,0.75357787291427,-0.31174770943544294,1.5416256892386055,-0.1563641215136663,-0.19689900342740396,-0.6109754461953282,-0.36065234903583393,-0.27652358503922225,-0.05984678143410982,0.20037712999136825,0.21917970808578774,0
Storeria_occipitomaculata,Burrowing,mollusc,American,North-Central American,0.30681019892534944,0.47615184741501404,0.5150200295495272,0.1939200022147892,-0.1741740671467872,0.20632807682664867,0.012372521918109865,0.03460318089865724,-0.04817903895773951,-0.3189888730927027,-0.22435129191912992,-0.5244928564099393,-0.333755190867721,-0.17790411649245802,0.05663957713838161,-2.9791245320601343,-1.773226299853532,-1.4614777747455923,0.5530842932018697,-0.4987697039210072,0.7573957603366654,0.44014679883127117,0.9211851682962917,0.1932800615191137,-0.16220295032960041,-0.5502913890151849,-0.2978780177493449,0.05349718598634942,0.3272642322614694,1.887379141862766e-15
Storeria_storerioides,Burrowing,mollusc,American,North-Central American,0.30976123244336895,0.4645611747370086,0.4886467252482841,0.19482068665631871,-0.19893477948736393,0.2049326681075683,0.03326495877278969,0.059987566001775953,-0.0382564159466775,-0.30056715933461015,-0.20823970480154502,-0.566128709808492,-0.3166714757172231,-0.1813908690663023,0.05421410219509963,-2.689344322718593,-1.6429666270115424,-1.1553075166481794,1.784763787116039,-0.22032171834195138,0.06270502349988127,0.5994962508138095,1.156734078840418,0.2665515135032348,-0.41816531147002267,-0.40881747255268325,-0.2837082864506997,0.27153921463126157,0.43700126605076717,9.43689570931383e-16
Thamnophis rufipunctatus unilabialis,Aquatic,aquatic generalist,American,North-Central American,0.370823666181714,0.557299029774883,0.5669391395413416,0.16306277534748032,-0.276906247507836,0.1643326431583733,-0.03187143906546619,0.05618332869450414,0.016171032880582126,-0.17442828026083732,-0.24647629170298524,-0.5346373611776455,-0.2947809712775403,-0.2947809712775403,-0.04093005330902846,0.5503376408391057,-0.8093975243806647,2.9530854871525327,-2.619124652430961,1.0052717354253282,-0.2896097600726677,0.12344317191545165,-0.469661969829669,0.21562875631196426,-0.3518756777162236,0.06459995022198184,0.10683636397009047,0.24162161964232357,0.38231476034839085,2.9976021664879227e-15
Thamnophis_atratus,Semiaquatic,aquatic generalist,American,North-Central American,0.3612367893146279,0.5269607843206225,0.5150059248658231,0.21421311900254292,-0.2633621166199977,0.22704427608948985,0.003537224740757388,0.035472330529337626,-0.019019013040352705,-0.23922282380246912,-0.257436373585553,-0.5326988141211401,-0.28733499624378067,-0.2632536940144668,-0.021142617435440988,-0.2042151397233579,0.21279294345216643,0.4890362357248629,-0.9386851196263001,-0.6828981107885214,-0.9345391898551176,-0.18626591650079152,0.10773839504396937,0.011917406018143895,-0.6099227644563079,0.2677100856796179,0.13144370561947213,0.2747935978226352,0.26016476400095623,-2.609024107869118e-15
Thamnophis_bogerti,Semiaquatic,generalist,American,North-Central American,0.31951170453321376,0.5391218717971171,0.5247815063161204,0.21951168620637454,-0.25644352726504355,0.2390303570564812,3.0367501283045474e-4,0.08802503689246807,-0.04149602419401142,-0.2798780360750786,-0.2387599492094583,-0.564351612626781,-0.26861097867429506,-0.2752121142070686,-0.005533595562869175,-0.1200007325006961,0.7733564422267001,-0.09683499542435038,0.2732351600147003,-0.19960749651507487,0.35064042545910157,0.069089830952589,-0.8429536031934313,-0.18604971766983266,0.4345596404982471,0.08496298320424908,0.20633200601251073,-0.1515633439779005,0.055826714400448646,8.881784197001252e-16
Thamnophis_brachystoma,Terrestrial,annelids,American,North-Central American,0.29586055225873104,0.5074206278112133,0.49860693403242984,0.15925459575298306,-0.18961317070535205,0.17329876693523794,-0.018505997371269112,0.03400970542267304,0.0010936983584117197,-0.2499335578529204,-0.27559641094283427,-0.506910513277643,-0.31660243715598213,-0.15767265703603653,0.04528986377035765,-2.789555838286779,-2.6320930391261124,-0.30822094378424697,-0.1875398339637689,1.2022304706143319,-0.08970540774690217,0.06393105845393654,-0.32771921900170076,-0.6939328510664123,-0.3713365458913178,-0.11668941029214741,0.29553187110368084,0.05865925173029195,0.22568970580695627,-7.494005416219807e-16
Thamnophis_butleri,Semiaquatic,generalist,American,North-Central American,0.29076904064338793,0.5263350731333024,0.525826198562406,0.22238256518374913,-0.2174779802521727,0.2381194663531871,-0.011221325754263236,0.11067895953006095,-0.056524016367450726,-0.30322780650959325,-0.2515472579473735,-0.5546515383624592,-0.2940244074985398,-0.21297544991058243,-0.012461520803658895,-0.9593977229880167,0.5685309123077351,-1.1447536128098748,0.4164324768061493,0.166457377876173,0.5482570927570165,0.7254129069235102,-1.2600149355822596,0.2335035865669975,1.0327895940695706,-0.601116196061273,0.31068056004892897,0.15018693339574796,-0.09516025334058735,2.123301534595612e-15
Thamnophis_chrysocephalus,Semiaquatic,unknown,American,North-Central American,0.3336933906122683,0.5069182138945408,0.5007976185885017,0.18327417031809876,-0.22029989514921672,0.22473621019092435,-0.0412509573245306,0.05053173333972279,-0.01913574046867438,-0.2948052916098218,-0.18666188111058543,-0.5248850745936273,-0.25647036650851945,-0.2499925080080367,-0.006449622171044619,-2.1261472697411596,0.44558080124767835,0.6306162659758348,-0.025318724193353626,0.12686077763442172,-0.788946840500229,-0.47311107543055086,-0.04254352230065356,0.014932563065006108,0.22890088425274283,0.11690562332263457,-0.3483756105488969,-0.4611414535108028,-0.07404509199404957,1.8388068845354155e-15
